"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Continuous Quality Assurance and ML Pipelines under the AI Act","M. Wagner","Lund University, Lund, Sweden",2024 IEEE/ACM 3rd International Conference on AI Engineering – Software Engineering for AI (CAIN),"18 Jun 2024","2024","","","247","249","More than ever, Machine Learning (ML) as a subfield of Artificial Intelligence (AI) is on the rise and is finding its way into safety-critical software applications. However, when it comes to quality assurance (QA) and trustworthiness, integrating ML models into software comes with challenges that may not be apparent at first glance. The European Union (EU) aims to tackle this problem with new regulatory requirements in the form of harmonized rules on AI (AI Act). It is a risk-based approach with extensive requirements for high-risk systems as well as for foundation models that can be used in various downstream AI systems. Reliable software engineering processes in the form of ML-enabled automated pipelines are likely to become a discerning factor for legally compliant ML systems. Our research project aims to contribute to the field by establishing an empirically grounded foundation on how to achieve trustworthy AI Act compliant ML systems. Both a literature review and an interview study are ongoing. At a later stage, concrete tools shall be developed, ideally in cooperation with an industry partner, possibly by utilizing the concept of regulatory sandboxes.CCS CONCEPTS• Software and its engineering→Software creation and management; • Social and professional topics → Computing / technology policy; • Applied computing→Law","","979-8-4007-0591-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10556341","Software Engineering;Quality Assurance;AI Act","Industries;Quality assurance;Pipelines;Machine learning;Reliability engineering;Software;Software reliability","","","","9","","18 Jun 2024","","","IEEE","IEEE Conferences"
"Towards a Roadmap on Software Engineering for Responsible AI","Q. Lu; L. Zhu; X. Xu; J. Whittle; Z. Xing","Data61, CSIRO, Australia; Data61, CSIRO, Australia; Data61, CSIRO, Australia; Data61, CSIRO, Australia; Data61, CSIRO, Australia",2022 IEEE/ACM 1st International Conference on AI Engineering – Software Engineering for AI (CAIN),"17 Jun 2022","2022","","","101","112","Although AI is transforming the world, there are serious concerns about its ability to behave and make decisions responsibly. Many ethical regulations, principles, and frameworks for responsible AI have been issued recently. However, they are high level and difficult to put into practice. On the other hand, most AI researchers focus on algorithmic solutions, while the responsible AI challenges actually crosscut the entire engineering lifecycle and components of AI systems. To close the gap in operationalizing responsible AI, this paper aims to develop a roadmap on software engineering for responsible AI. The roadmap focuses on (i) establishing multi-level governance for responsible AI systems, (ii) setting up the development processes incorporating process-oriented practices for responsible AI systems, and (iii) building responsible-AI-by-design into AI systems through system-level architectural style, patterns and techniques. CCS CONCEPTS • Software and its engineering;","","978-1-4503-9275-4","10.1145/3522664.3528607","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796410","AI;machine learning;responsible AI;ethics;software engineering;software architecture;MLOps;DevOps;requirement engineering","Industries;Ethics;Regulators;Software algorithms;Software;Regulation;Stakeholders","","27","","113","","17 Jun 2022","","","IEEE","IEEE Conferences"
"Comprehensive Tutorial: Engineering AI Systems","I. Weber","School of CIT, Technical University of Munich and Fraunhofer Society, Headquarters, Munich, Germany",2025 IEEE 22nd International Conference on Software Architecture Companion (ICSA-C),"30 May 2025","2025","","","176","177","This Comprehensive Tutorial at ICSA 2025 is based on our upcoming book Engineering AI Systems: Architecture and Devops Essentials [1]. The main argument of this book is that the behavior and quality of software systems that use Artificial Intelligence (AI) stems from the AI part, the traditional software part, and the interactions between both. Achieving high-quality AI systems requires managing all of these aspects well, throughout the whole life cycle from architecture design through to operation & analysis. The tutorial extends over two 90-minute slots, and is split up in two halves accordingly. During the first half, we will cover basics of AI and Machine Learning (ML). In the second half, we will go into details of the core of the book, namely the life cycle of AI-based systems and various qualities of such systems.","2768-4288","979-8-3315-3336-6","10.1109/ICSA-C65153.2025.00034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11014935","Software Engineering;Software Architecture;Artificial Intelligence;DevOps;Tutorial","DevOps;Software architecture;Systems architecture;Tutorials;Machine learning;Computer architecture;Software systems;Artificial intelligence","","","","1","IEEE","30 May 2025","","","IEEE","IEEE Conferences"
"The Current State of Software Engineering Employing Methods Derived from Artificial Intelligence and Outstanding Challenges","R. Kumar; V. Naveen; P. Kumar Illa; S. Pachar; P. Patil","CSE Department, Chandigarh University, Chandigarh, India; Department of Computer science and Technology, Madanapalle institute of technology & science, Madanapalle, AP; Department of Information technology, Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering & Technology, Hyderabad; IBM Department, GLA University, Mathura; Dept of IT and Engineering, Amity University in Tashkent, Uzbekistan",2023 1st International Conference on Innovations in High Speed Communication and Signal Processing (IHCSP),"25 May 2023","2023","","","105","108","Although AI has become a buzzword for self-organizing IT applications; its significance to software engineering has not been rigorously examined. To evaluate the current state of advancement, the potential for future development and the risks of AI application to software engineering, this study combines a systematic review of previous research in the field with five qualitative interviews with software developers who use or want to use AI tools in their daily work routines. Research organises findings about the software improvement life sequence. Results show that AI's greatest achievements and potential lie in three areas: a) the systematic evaluation of these data in neural networks; b) the structured analysis of big data pools to discover patterns and novel information clusters; and c) the automated automation of lengthy routine jobs in software development and testing using algorithms, such as for debugging and documentation. As a result, AI shortens the development cycle, reduces expenses, and increases productivity. AI has thus far been dependent on human-made structures and has primarily been reproductive; nonetheless, the automation of software engineering jobs has a major advantage: the creative capacity of human developers is multiplied when using AI tools effectively.","","979-8-3503-4595-7","10.1109/IHCSP56702.2023.10127112","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127112","AI (Artificial intelligence);ML (Machine learning);Software engineering;Deep learning;Neural networks;Pattern recognition","Technological innovation;Systematics;Automation;Software algorithms;Signal processing algorithms;Signal processing;Software","","6","","16","IEEE","25 May 2023","","","IEEE","IEEE Conferences"
"Requirements Elicitation for Machine Learning Applications: A Research Preview","T. Elvira; T. T. Procko; O. Ochoa","Department of Electrical Engineering and Computer Science, Embry-Riddle Aeronautical University, Florida, United States; Department of Electrical Engineering and Computer Science, Embry-Riddle Aeronautical University, Florida, United States; Department of Electrical Engineering and Computer Science, Embry-Riddle Aeronautical University, Florida, United States","2024 Conference on AI, Science, Engineering, and Technology (AIxSET)","3 Dec 2024","2024","","","218","221","The development of software systems is preceded by an important first phase, requirements elicitation, wherein developers establish the intended functionality of a system to be developed in a series of interviews with a customer. These requirements can often be raw, requiring refinement in an iterative process. Traditional software requirements are of the form 'The system shall … ‘, where each requirement is written to be clear, concise, consistent, complete, testable and traceable through development. Because Machine Learning (ML) is stochastic, or uncertain, in the face of unseen data, ML behavior cannot be precisely defined. As such, it is posited that software requirements specific to ML must delineate a window of acceptable behavior, e.g., a plus/minus value for evaluated model metrics. The provision of such is essential for the quality of future ML software systems, as the current trend of large-scale generative ML has brought about a paradigm of fine-tuning, e.g., of Large Language Models, in which pre-trained large models are taken “off the shelf” and made fit for very specific purposes. These specific purposes vary with different use cases, but they are effectively undeclared requirements. The present paper discusses requirements elicitation in the context of ML by considering the four-software engineering requirement elicitation techniques: conversational, observational, analytic and synthetic, providing future researchers with insight for eliciting quality ML requirements.","","979-8-3503-9099-5","10.1109/AIxSET62544.2024.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10771003","Software Engineering;Requirements Engineering;Machine Learning","Measurement;Technological innovation;Large language models;Software algorithms;Stochastic processes;Prototypes;Machine learning;Software systems;Market research;Iterative methods","","","","23","IEEE","3 Dec 2024","","","IEEE","IEEE Conferences"
"Explainable Software Analytics","H. K. Dam; T. Tran; A. Ghose","University of Wollongong, Australia; Deakin University, Australia; University of Wollongong, Australia",2018 IEEE/ACM 40th International Conference on Software Engineering: New Ideas and Emerging Technologies Results (ICSE-NIER),"23 Aug 2018","2018","","","53","56","Software analytics has been the subject of considerable recent attention but is yet to receive significant industry traction. One of the key reasons is that software practitioners are reluctant to trust predictions produced by the analytics machinery without understanding the rationale for those predictions. While complex models such as deep learning and ensemble methods improve predictive performance, they have limited explainability. In this paper, we argue that making software analytics models explainable to software practitioners is as important as achieving accurate predictions. Explainability should therefore be a key measure for evaluating software analytics models. We envision that explainability will be a key driver for developing software analytics models that are useful in practice. We outline a research roadmap for this space, building on social science, explainable artificial intelligence and software engineering.","","978-1-4503-5662-6","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8444837","Software engineering;software analytics;Mining software repositories","Software;Analytical models;Predictive models;Software engineering;Machine learning;Neural networks","","11","","28","","23 Aug 2018","","","IEEE","IEEE Conferences"
"Explainable Artificial Intelligence Techniques for Software Development Lifecycle: A Phase-specific Survey","L. Arora; S. S. Girija; S. Kapoor; A. Raj; D. Pradhan; A. Shetgaonkar",Google; Google; Google; Google; Google; Google,"2025 IEEE 49th Annual Computers, Software, and Applications Conference (COMPSAC)","26 Aug 2025","2025","","","2281","2288","Artificial Intelligence (AI) is rapidly expanding and integrating more into daily life to automate tasks, guide decision-making, and enhance efficiency. However, complex AI models, which make decisions without providing clear explanations (known as the ""black-box problem""), currently restrict trust and widespread adoption of AI.Explainable Artificial Intelligence (XAI) has emerged to address the black-box problem of making AI systems more interpretable and transparent so stakeholders can trust, verify, and act upon AI-based outcomes. Researchers have developed various techniques to foster XAI in the Software Development Lifecycle. However, there are gaps in applying XAI techniques in the Software Engineering phases. Literature review shows that 68% of XAI in Software Engineering research is focused on maintenance as opposed to 8% on software management and requirements.In this paper, we present a comprehensive survey of the applications of XAI methods such as concept-based explanations, Local Interpretable Model-agnostic Explanations (LIME), SHapley Additive exPlanations (SHAP), rule extraction, attention mechanisms, counterfactual explanations, and example-based explanations to the different phases of the Software Development Life Cycle (SDLC), including requirements elicitation, design and development, testing and deployment, and evolution.To the best of our knowledge, this paper presents the first comprehensive survey of XAI techniques for every phase of the Software Development Life Cycle (SDLC). This survey aims to promote explainable AI in Software Engineering and facilitate the practical application of complex AI models in AI-driven software development.","2836-3795","979-8-3315-7434-5","10.1109/COMPSAC65507.2025.00321","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11126697","Software Engineering;Explainable Artificial Intelligence;Trust;Transparency;Ethical Artificial Intelligence","Surveys;Ethics;Explainable AI;Decision making;Closed box;Artificial intelligence;Standards;Software engineering;Software development management;Systematic literature review","","","","33","CCBY","26 Aug 2025","","","IEEE","IEEE Conferences"
"Bringing Software Engineering Discipline to the Development of AI-Enabled Systems","M. Staron; S. Abrahão; G. Lewis; H. Muccini; C. Honnenahalli","Interaction Design and Software Engineering Division, Department of Computer Science and Engineering, Chalmers University of Technology and University of Gothenburg, Gothenburg, Sweden; Department of Computer Systems and Computation, Universitat Politècnica de València, Valencia, Spain; Carnegie Mellon Software Engineering Institute (SEI), Pittsburgh, PA, USA; University of L’Aquila, L’Aquila, Italy; Meta, Menlo Park, CA, USA",IEEE Software,"7 Aug 2024","2024","41","5","79","82","Engineering AI Software systems is starting to evolve from the pure development of machine learning (ML) models to a more structured discipline that treats ML components as part of much larger software systems. As such, more structured principles are required for their development, such as established design principles, established development models, and safeguards for deployed ML models. This column focuses on papers presented at the Third International Conference on AI Engineering—Software Engineering for AI (CAIN 2024). The selected papers reflect the current development of the field of AI systems engineering and AI software development, taking it to the next level of maturity. Feedback or suggestions are welcome. In addition, if you try or adopt any of the practices included in the column, please send us and the authors of the paper(s) a note about your experiences.","1937-4194","","10.1109/MS.2024.3408388","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10629215","","Machine learning;Software systems;Modeling;Software engineering;Software development management;Artificial intelligence","","2","","0","IEEE","7 Aug 2024","","","IEEE","IEEE Magazines"
"Teaching Engineering of AI-Intensive Systems","A. Mashkoor; W. K. G. Assunção; A. Egyed","Johannes Kepler University (JKU), Linz, Austria; Department of Computer Science, North Carolina State University, Raleigh, NC, USA; Johannes Kepler University (JKU), Linz, Austria",IEEE Software,"26 Feb 2024","2024","41","2","30","35","With the increasing prevalence of artificial intelligence (AI), a key question is how to adequately prepare the next generation of software engineers to build AI-intensive systems. This article presents our teaching experience for presenting the “Engineering of AI-intensive Systems” course to postgraduate students.","1937-4194","","10.1109/MS.2023.3346996","Austrian Science Fund(grant numbers:I4744,P31989); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10374137","","Artificial intelligence;Education;Machine learning;Codes;Analytical models;Software systems;Software engineering","","1","","15","CCBY","25 Dec 2023","","","IEEE","IEEE Magazines"
"A First Look at AI Trends in Value-Aligned Software Engineering Publications: Human-LLM Insights","D. Mougouei; A. Azarnik; M. Fahmideh; E. Mougouei; H. K. Dam; A. A. Khan; S. Rafi; J. A. Khan; A. Ahmad","Deakin University, Geelong, Australia; Universiti Teknologi Malaysia, Johor Bahru, Malaysia; University of Southern Queensland, Springfield, Australia; Islamic Azad University Najafabad, Esfahan, Iran; University of Wollongong, Wollongong, Australia; University of Oulu, Oulu, Finland; Edinburgh Napier University, Edinburgh, United Kingdom; University of Hertfordshire, Hatfield, United Kingdom; Lancaster University, Leipzig, Germany",2025 IEEE/ACM 47th International Conference on Software Engineering: Software Engineering in Society (ICSE-SEIS),"10 Jun 2025","2025","","","82","93","Recent criticism of social media platforms by the U.S. Senate Judiciary Committee for neglecting child safety exemplifies how software can undermine human values. This is further complicated by the growing integration of Artificial Intelligence (AI) in software, which introduces inherent challenges such as biases and limited transparency. However, AI also presents opportunities to embed human values into software. To explore these opportunities, we have utilized the reasoning abilities of ChatGPT, a large language model (LLM), in combination with human expertise, to study the use of AI in publications that address human values, across some of the leading software engineering (SE) venues from 2022 to 2023. Our findings confirm the use of AI concepts - mainly General Machine Learning - in around 33 % of these valuealigned publications. The value alignments largely concern pragmatic aspects of Achievement and (personal) Security, while the majority of the values receive less attention. The socially focused values of Conformity and Tradition and the personally focused value of Hedonism are rarely addressed in the SE publications.","2832-7616","979-8-3315-3707-4","10.1109/ICSE-SEIS66351.2025.00014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023907","Software Engineering;Artificial Intelligence (AI);Human Values;Value-Aligned Publications;Large Language Models (LLMs);ChatGPT","Social networking (online);Large language models;Chatbots;Market research;Software;Safety;Security;Artificial intelligence;Software engineering;Pragmatics","","","","72","IEEE","10 Jun 2025","","","IEEE","IEEE Conferences"
"Data acquisition and the implications of machine learning in the development of a Clinical Decision Support system","M. Unger","Development Center, Siemens Healthineers, Bratislava, Slovakia",2021 IEEE/ACM 1st Workshop on AI Engineering - Software Engineering for AI (WAIN),"8 Jul 2021","2021","","","101","104","The abundance of healthcare data, with the collection of population-wide information in Electronical Medical Records, would be promising for the implementation of products using artificial intelligence and machine learning. This enables development of new advanced software applications for the clinical practice, especially for the large vendors with years long experience in developing medical software application. Nevertheless, the introduction of artificial intelligence and machine learning to the product development process makes the daily life of software engineers more challenging and brings new factors to consider during the development of a product that must meet the high standards of clinical world. This paper describes experience with the software development of a Clinical Decision Support system at Siemens Healthineers. The intention of the project is to build a software platform for the handling of patient longitudinal data and to provide supportive functionalities to the clinician, with application of Machine Learning and Artificial Intelligence methods to deliver relevant information to the user.","","978-1-6654-4470-5","10.1109/WAIN52551.2021.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9474383","machine learning;artificial intelligence;software engineering;clinical decision support;industrial experience","Decision support systems;Data privacy;Data acquisition;Medical treatment;Machine learning;Software;Product development","","2","","6","IEEE","8 Jul 2021","","","IEEE","IEEE Conferences"
"Lessons Learned from Educating AI Engineers","P. Heck; G. Schouten","Fontys University of Applied Sciences, Eindhoven, Netherlands; Fontys University of Applied Sciences, Eindhoven, Netherlands",2021 IEEE/ACM 1st Workshop on AI Engineering - Software Engineering for AI (WAIN),"8 Jul 2021","2021","","","1","4","Over the past three years we have built a practice-oriented, bachelor level, educational programme for software engineers to specialize as AI engineers. The experience with this programme and the practical assignments our students execute in industry has given us valuable insights on the profession of AI engineer. In this paper we discuss our programme and the lessons learned for industry and research.","","978-1-6654-4470-5","10.1109/WAIN52551.2021.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9474408","machine learning;software engineering;education;artificial intelligence","Industries;Knowledge engineering;Conferences;Buildings;Switches;Organizations;Tools","","12","","12","IEEE","8 Jul 2021","","","IEEE","IEEE Conferences"
"Towards a Domain-Specific Modeling Language for Streamlined Change Management in AI Systems Development","R. Abualsaud",L'Institut de Recherche en Informatique de Toulouse (IRIT),2025 IEEE/ACM 4th International Conference on AI Engineering – Software Engineering for AI (CAIN),"16 Jun 2025","2025","","","132","137","Requirements in AI systems, like in traditional software systems, are rarely fixed at the start of a project, as changes are often necessary and difficult to avoid. However, AI software systems face unique challenges, including constant adaptation to evolving data patterns, uncertainty and ambiguity in requirements due to the involvement of multidisciplinary teams, and the frequent need for model retraining. These distinctive sources of requirement changes, combined with current development practices, further complicate the process. Current practices in AI system development often separate machine learning (ML) and non-ML module development, leading to a lack of systematic coordination during changes. To address the challenges in Requirement Change Management (RCM) arising from this lack of co-development, this paper proposes leveraging process modeling within a Model-Driven Engineering (MDE) approach to streamline RCM in AI development. Specifically, we introduce a Domain-Specific Modeling Language (DSL) tailored for the AI engineering process. This DSL aims to enhance traceability, standardize terminology across multidisciplinary teams, and provide the flexibility needed to manage the dynamic nature of requirement changes effectively.","","979-8-3315-0219-5","10.1109/CAIN66642.2025.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11030047","Software Engineering for AI;AI Engineering;Requirement Change Management;Model-Driven Engineering;Process Modeling;Domain Specific Modeling Language","Uncertainty;Systematics;Process modeling;Terminology;Machine learning;Software systems;Model driven engineering;DSL;Artificial intelligence;Software engineering","","","","36","IEEE","16 Jun 2025","","","IEEE","IEEE Conferences"
"New Approaches to Automated Software Testing Based on Artificial Intelligence","Y. Zhang","Harbin Institute of Information Engineering, Harbin City, Heilongjiang Province, China",2024 5th International Conference on Artificial Intelligence and Computer Engineering (ICAICE),"6 Feb 2025","2024","","","806","810","With the increasing complexity of software development, traditional automated testing methods face significant challenges in efficiency and coverage. This paper proposes a novel AI-driven automated testing method aimed at optimizing test case generation and selection through machine learning and deep learning techniques. Experimental results demonstrate that this approach significantly enhances test coverage and accuracy, addressing limitations inherent in existing methods. This research provides new insights for automation and intelligence in the field of software testing, advancing the application of artificial intelligence in software engineering.","","979-8-3315-2891-1","10.1109/ICAICE63571.2024.10863866","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10863866","automated testing;test case generation;machine learning","Software testing;Deep learning;Automation;Computational modeling;Reinforcement learning;Software systems;Resource management;Defect detection;Software engineering;Software development management","","1","","7","IEEE","6 Feb 2025","","","IEEE","IEEE Conferences"
"Software engineering for Responsible AI: An empirical study and operationalised patterns","Q. Lu; L. Zhu; X. Xu; J. Whittle; D. Douglas; C. Sanderson","CSIRO, Australia; CSIRO, Australia; CSIRO, Australia; CSIRO, Australia; CSIRO, Australia; CSIRO, Australia",2022 IEEE/ACM 44th International Conference on Software Engineering: Software Engineering in Practice (ICSE-SEIP),"17 Jun 2022","2022","","","241","242","AI ethics principles and guidelines are typically high-level and do not provide concrete guidance on how to develop responsible AI systems. To address this shortcoming, we perform an empirical study involving interviews with 21 scientists and engineers to understand the practitioners' views on AI ethics principles and their implementation. Our major findings are: (1) the current practice is often a done-once-and-forget type of ethical risk assessment at a particular development step, which is not sufficient for highly uncertain and continual learning AI systems; (2) ethical requirements are either omitted or mostly stated as high-level objectives, and not specified explicitly in verifiable way as system outputs or outcomes; (3) although ethical requirements have the characteristics of cross-cutting quality and non-functional requirements amenable to architecture and design analysis, system-level architecture and design are under-explored; (4) there is a strong desire for continuously monitoring and validating AI systems post deployment for ethical requirements but current operation practices provide limited guidance. To address these findings, we suggest a preliminary list of patterns to provide operationalised guidance for developing responsible AI systems.","","978-1-6654-9590-5","10.1145/3510457.3513063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9793864","artificial intelligence;AI;machine learning;responsible AI;ethics;software engineering;software architecture;DevOps","Ethics;Computer architecture;Risk management;Artificial intelligence;Interviews;Monitoring;Software engineering","","9","","6","","17 Jun 2022","","","IEEE","IEEE Conferences"
"Role of Data Mining and Machine Learning in Software Reusability","R. Qayyum; J. Rubaab; U. Riaz; F. Arif","Military College of Signals NUST, Islamabad, Pakistan; Military College of Signals NUST, Islamabad, Pakistan; Military College of Signals NUST, Islamabad, Pakistan; Military College of Signals NUST, Islamabad, Pakistan",2021 International Conference on Innovative Computing (ICIC),"31 Jan 2022","2021","","","1","8","Machine learning and data mining have opened new streams in research and software development. Likewise, integration of machine learning with software development life cycle has provided opportunities for well-organized and effective development. Software reusability is an important aspect of SDLC. Therefore, automation of software reusability plays a dynamic role in SDLC. It curtails the cost and effort required for development of a software product. This paper provides a taxonomical mapping of reuse metrics and corresponding machine learning techniques applicable. Artificial intelligence techniques i.e., neural networks and clustering are nominated in the paper to check their applicability for automation of software reusability. A model is created to identify best machine learning practice amongst the nominated techniques for automation of software reusability. Evaluation of model based on survey results identifies ANN: the best technique among neural networks and clustering.","","978-1-6654-0091-6","10.1109/ICIC53490.2021.9693064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9693064","Component based software engineering (CBSE);Artificial Intelligence (AI) Artificial Intelligence in software engineering application levels (AI-SEAL);clustering;classification;neural network","Industries;Automation;Costs;Computational modeling;Neural networks;Machine learning;Data mining","","1","","23","IEEE","31 Jan 2022","","","IEEE","IEEE Conferences"
"AI-assisted Software Engineering: a tertiary study","O. Cico; B. Cico; A. Cico","Norwegian University of science and Technology, Trondheim, Norway; Department of Computer Engineering, Epoka University, Tirana, Albania; Norsk Medisinaldepot, Trondheim, Norway",2023 12th Mediterranean Conference on Embedded Computing (MECO),"26 Jun 2023","2023","","","1","6","The research in Artificial Intelligence (AI) and its applications across the software engineering (SE) domain has progressed significantly in the last decade, evidenced by an increase in systematic literature reviews. Our study aims to provide an overview of existing systematic reviews within this research area and synthesize the findings related to AI subfields (Machine Learning, Search-based, Evolutionary Computation, Vision, Robotics, Expert Systems, Speech Processing, Natural Language Processing, and Planning) supporting the five main SE processes: requirements, design, development, testing, and maintenance. For our tertiary study, we used the methodology based on Kitchenham's guidelines. We selected 11 reviews published between 2000 and 2021, including results from 513 primary studies. The selected reviews cover the AI subfields across the five main SE processes. Studies have covered Machine Learning, Natural Language Processing, and Evolutionary Computations as AI subfields assisting SE processes. We have found that reviews in AI-assisted software testing are the most common, followed by software maintenance and development. Our study can help researchers identify missing reviews on AI-assisted SE topics to help further consolidate this research area.","2637-9511","979-8-3503-2291-0","10.1109/MECO58584.2023.10154972","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10154972","Artificial Intelligence;Software Engineering;Tertiary Study","Software testing;Software maintenance;Systematics;Protocols;Machine learning;Evolutionary computation;Natural language processing","","2","","10","IEEE","26 Jun 2023","","","IEEE","IEEE Conferences"
"Do Developers Adopt Green Architectural Tactics for ML-Enabled Systems? A Mining Software Repository Study","V. De Martino; S. Martínez-Fernández; F. Palomba","Software Engineering (SeSa) Lab, University of Salerno, Italy; Universitat Politècnica de Catalunya, Spain; Software Engineering (SeSa) Lab, University of Salerno, Italy",2025 IEEE/ACM 47th International Conference on Software Engineering: Software Engineering in Society (ICSE-SEIS),"10 Jun 2025","2025","","","135","139","As machine learning (ML) and artificial intelligence (AI) technologies become more widespread, concerns about their environmental impact are increasing due to the resource-intensive nature of training and inference processes. Green AI advocates for reducing computational demands while still maintaining accuracy. Although various strategies for creating sustainable ML systems have been identified, their real-world implementation is still underexplored. This paper addresses this gap by studying 168 open-source ML projects on GitHub. It employs a novel large language model (LLM)-based mining mechanism to identify and analyze green strategies. The findings reveal the adoption of established tactics that offer significant environmental benefits. This provides practical insights for developers and paves the way for future automation of sustainable practices in ML systems.","2832-7616","979-8-3315-3707-4","10.1109/ICSE-SEIS66351.2025.00019","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023896","Green AI;Machine Learning-Enabled Systems;Software Sustainability;Empirical Software Engineering","Training;Automation;Large language models;Green products;Machine learning;System software;Data mining;Sustainable development;Software engineering;Software development management","","1","","34","IEEE","10 Jun 2025","","","IEEE","IEEE Conferences"
"Software engineering in a data science future (Keynote)","A. E. Hassan","Queen's University, Canada","2019 IEEE 26th International Conference on Software Analysis, Evolution and Reengineering (SANER)","18 Mar 2019","2019","","","1","1","Summary form only given, as follows. The complete presentation was not made available for publication as part of the conference proceedings. Machine Learning (ML) advances continue to be headline news. Enormous investments are being poured into Data Science (DS) and Artificial intelligence (AI) initiatives worldwide. Hiring managers are turning every rock looking for ML, DS, and AI experts and even novices! Forbes proclaims software engineers will be replaced by deep learners in the not so distant future. In this talk I will highlight the crucial role of Software Engineering (SE) in this ML/DS/AI future. I will follow it up with a critical look at many of the challenges and risks that such sophisticated advances bring to software research and practice.","1534-5351","978-1-7281-0591-8","10.1109/SANER.2019.8667966","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8667966","","Software engineering;Software;Data mining;Artificial intelligence;Turning;Testing;Rocks","","1","","","IEEE","18 Mar 2019","","","IEEE","IEEE Conferences"
"The Potential of Artificial Intelligence as a Method of Software Developer's Productivity Improvement","E. A. Moroz; V. O. Grizkevich; I. M. Novozhilov","Saint Petersburg Mining University, Saint Petersburg, Russia; Saint Petersburg Mining University, Saint Petersburg, Russia; Department of Automation and Control Processes, Saint Petersburg Electrotechnical University ""LETI"", Saint-Petersburg, Russia",2022 Conference of Russian Young Researchers in Electrical and Electronic Engineering (ElConRus),"20 Apr 2022","2022","","","386","390","Artificial Intelligence finds application at all stages of Software Engineering, and uses the Neural Networks, Machine Learning, Natural Language Processing concepts. This paper attempts to review the instance of such approach - neural network programmer’s assistant Copilot, based on Codex, the AI system developed by OpenAI. The differences between Codex language model’s versions and analogous systems were analyzed. The main problems and gaps of this innovation, such as correct commands formulation, copyrighting, safety issues, inefficient code, good practice examples and restrictions are also considered. Additionally, the opportunities for Copilot’s growth, development and possible features’ proposed recommendations were suggested.","2376-6565","978-1-6654-0993-3","10.1109/ElConRus54750.2022.9755659","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9755659","Automated Software Engineering;Machine Learning;Neural Networks;Natural Language Processing;Artificial Intelligence Techniques;Software Development Productivity","Productivity;Technological innovation;Electric potential;Codes;Neural networks;Machine learning;Software","","6","","10","IEEE","20 Apr 2022","","","IEEE","IEEE Conferences"
