"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"cReComp: Automated Design Tool for ROS-Compliant FPGA Component","K. Yamashina; H. Kimura; T. Ohkawa; K. Ootsu; T. Yokota","Graduate School of Engineering, Utsunomiya University, Tochigi, Japan; Graduate School of Engineering, Utsunomiya University, Tochigi, Japan; Graduate School of Engineering, Utsunomiya University, Tochigi, Japan; Graduate School of Engineering, Utsunomiya University, Tochigi, Japan; Graduate School of Engineering, Utsunomiya University, Tochigi, Japan",2016 IEEE 10th International Symposium on Embedded Multicore/Many-core Systems-on-Chip (MCSOC),"8 Dec 2016","2016","","","138","145","Autonomous mobile robots require high-performance computation to meet variety of requirements of functions, such as sensing, intelligent image processing and controlling actuators. We focus on FPGA as a hardware platform for autonomous mobile robot system. However, a FPGA-based system is not effective in development cost, since it requires HDL-based design whose productivity is relatively low. In order to solve this problem, we have already proposed a design principle of ROS-compliant FPGA component, which is effective in easy integration of a FPGA device into any robot system. Although it allows ROS-based software to access easily to hardware circuitry in FPGA, high development cost of HDL-based circuitry still remains as a large problem. So, in this paper, we propose cReComp which is an automated design tool to improve productivity of ROS-compliant FPGA component. cReComp generates codes of interface software and hardware automatically. We evaluate cReComp from two major aspects: improvements in design productivity, and operation speed of generated FPGA components by cReComp. Experimental results show that only less than one hour is enough for novice designers to implement a ROS-compliant FPGA component into programmable SoC. Furthermore, our results reveal that generated FPGA component operates 1.85 times faster than the original software-based component.","","978-1-5090-3531-1","10.1109/MCSoC.2016.47","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7774431","FPGA;Programmable SoC;Component oriented development;ROS;ROS-compliant FPGA component;Robot","Field programmable gate arrays;Software;Hardware;Robots;Productivity;Design tools;Peer-to-peer computing","","24","","32","IEEE","8 Dec 2016","","","IEEE","IEEE Conferences"
"Managing Risk in the Design of Modular Systems for an Autonomous Shuttle","T. H. Drage; K. Quirke-Brown; L. Haddad; Z. Lai; K. L. Lim; T. Bräunl","The REV Project, The University of Western Australia, Perth, WA, Australia; Dow Centre for Sustainable Engineering Innovation, The University of Queensland, Brisbane, QLD, Australia; The REV Project, The University of Western Australia, Perth, WA, Australia; The REV Project, The University of Western Australia, Perth, WA, Australia; The REV Project, The University of Western Australia, Perth, WA, Australia; The REV Project, The University of Western Australia, Perth, WA, Australia",IEEE Open Journal of Intelligent Transportation Systems,"20 Sep 2024","2024","5","","555","565","This paper presents an analysis and implementation of a robust autonomous driving system for an electric passenger shuttle in shared spaces. We present results of a risk assessment for our vehicle scenario and develop a flexible architecture that integrates safety features and optimises open-source software, facilitating research and operational functionality. Identifying limitations of the Robot Operating System (ROS) framework, we incorporate our own control measures for autonomous, unsupervised operation with enhanced intelligence. The study emphasizes algorithm selection based on application requirements to ensure optimal performance. We discuss system improvements, including monitoring node implementation and localization algorithm selection. Future work should explore transitioning to a real-time operating system (RTOS) and establishing standardized software engineering practices for consistent reliability. Our findings contribute to effective autonomous shuttle systems in shared spaces, promoting safer and more reliable transportation solutions.","2687-7813","","10.1109/OJITS.2024.3425165","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10589470","Autonomous vehicles;safety systems;functional safety;autonomous shuttle bus","Reliability;Autonomous vehicles;Vehicle safety;Software reliability;Public transportation;Autonomous driving;Electric vehicles;Real-time systems","","3","","41","CCBYNCND","8 Jul 2024","","","IEEE","IEEE Journals"
"FPGA Design for Autonomous Vehicle Driving Using Binarized Neural Networks","K. Wei; K. Honda; H. Amano","Keio University, Kohoku-ku, Yokohama, Japan; Keio University, Kohoku-ku, Yokohama, Japan; Keio University, Kohoku-ku, Yokohama, Japan",2018 International Conference on Field-Programmable Technology (FPT),"20 Jun 2019","2018","","","425","428","We propose an autonomous vehicle controlled by FPGAs. In our design, considering embedded systems, we apply the binarized neural networks (BNNs) which can realize a satisfying result in high speed and accuracy to recognize pedestrians and some obstacles on a given road. To detect the traffic light, a passive camera-based pipeline is applied. Furthermore, the implementation of road lane detection is based on color selection algorithm, Canny Edge Detection, and Hough Transformation. The proposed design is realized by two Xilinx boards: PYNQ-Z1 and Zynq-Xc7Z010. These two FPGA boards cooperate with each other through a shared network cable. In the proposed design, the resource used by Zynq-Xc7Z010 can be greatly reduced and the inference time on the FPGA has been thousands times faster than the software implementation.","","978-1-7281-0214-6","10.1109/FPT.2018.00091","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8742321","FPGA;Autonomous driving;Binarized Neural Networks;Image processing;Hough transformation;Canny Edge Detection;Zynq;Pynq","Roads;Field programmable gate arrays;Image color analysis;Image edge detection;Autonomous vehicles;Neural networks;Training","","5","","7","IEEE","20 Jun 2019","","","IEEE","IEEE Conferences"
"Design of an Autonomous Surveillance Robot Using Simultaneous Localization and Mapping","H. Shanavas; S. A. Ahmed; M. H. Safwat Hussain","Department of Electronics and communication MVJCE, Bangalore; Department of Electronics and communication MVJCE, MVJCE, Bangalore; Department of Electronics and communication MVJCE, MVJCE, Bangalore",2018 International Conference on Design Innovations for 3Cs Compute Communicate Control (ICDI3C),"16 Aug 2018","2018","","","64","68","In this paper, the design as well as complete implementation of a robot which can be autonomously controlled for surveillance. It can be seamlessly integrated into an existing security system already present. The robot's inherent ability allows it to map the interiors of an unexplored building and steer autonomously using its self-ruling and pilot feature. It uses a 2D LIDAR to map its environment in real-time and HD camera records suspicious activity. It also features an in-built display with touch based commands and voice recognition that enables people to interact with the robot during any situation.","","978-1-5386-7523-6","10.1109/ICDI3C.2018.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8437090","Robot Operating System (ROS), Autonomous Mobile Robot (AMR), Simultaneous Localization and Mapping (SLAM), Light Detection and Ranging (LIDAR)","Robot kinematics;Mobile robots;Laser radar;Hardware;Simultaneous localization and mapping","","7","","11","IEEE","16 Aug 2018","","","IEEE","IEEE Conferences"
"Evolution of the IEEE P7009 Standard: Towards Fail-Safe Design of Autonomous Systems","M. Farrell; M. Luckcuck; L. Pullum; M. Fisher; A. Hessami; D. Gal; Z. Murahwi; K. Wallace","Dept. of Computer Science, Maynooth University Co., Kildare, Ireland; Dept. of Computer Science, Maynooth University Co., Kildare, Ireland; Computer Science and Mathematics Division, Oak Ridge National Laboratory, USA; Dept. of Computer Science, University of Manchester, Manchester, UK; Vega Systems, UK; Leverhulme Centre for the Future of Intelligence, University of Cambridge, UK; University Of Johannesburg, Johannesburg, South Africa; Independent, UK",2021 IEEE International Symposium on Software Reliability Engineering Workshops (ISSREW),"14 Feb 2022","2021","","","401","406","Autonomous systems are complex, diverse, and likely be used in environments that change unpredictably. We must develop mechanisms to cope with failures, potentially caused by both the natural stresses of the operating environment and the system's inadequate environmental models. Failures also arise from system component wear. In 2016, the IEEE launched the Global Initiative on Ethics of Autonomous and Intelligent Systems in response to the proliferation of increasingly-autonomous systems. A cornerstone of this initiative is the IEEE P7000 series of projects, which set the standards for the future of ethical intelligent and autonomous technologies. This paper describes the ongoing development of the IEEE P7009 standard on “Fail-Safe Design of Autonomous and Semi-Autonomous Systems”. We provide a collective perspective on the ongoing development of IEEE P7009, and outline the objectives, current approaches, issues under discussion, and two exemplar use cases from different sectors: one high-regulation, the other low-regulation.","","978-1-6654-2603-9","10.1109/ISSREW53611.2021.00109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9700402","Autonomous Systems;Fail Safe;Standards","Ethics;Technological innovation;Autonomous systems;Conferences;IEEE Standards Association;Mathematical models;Software reliability","","11","","25","IEEE","14 Feb 2022","","","IEEE","IEEE Conferences"
"Safeguarding Autonomous UAV Navigation: Agent Design using Evolving Behavior Trees","N. Potteiger; X. Koutsoukos","Department of Computer Science, Vanderbilt University, Nashville, TN, USA; Department of Computer Science, Vanderbilt University, Nashville, TN, USA",2024 IEEE International Systems Conference (SysCon),"17 Jun 2024","2024","","","1","8","The rise in autonomous Unmanned Aerial Vehicles (UAVs) for objectives requiring long-term navigation in diverse environments is attributed to their compact, agile, and accessible nature. Specifically, problems exploring dynamic obstacle and collision avoidance are of increasing interest as UAVs become more popular for tasks such as transportation of goods, formation control, and search and rescue routines. Prioritizing safety in the design of autonomous UAVs is crucial to prevent costly collisions that endanger pedestrians, mission success, and property. Safety must be ensured in these systems whose behavior emerges from multiple software components including learning-enabled components. Learning-enabled components, optimized through machine learning (ML) or reinforcement learning (RL), require adherence to safety constraints while interacting with the environment during training and deployment, as well as adaptation to new unknown environments. In this paper, we safeguard autonomous UAV navigation by designing agents based on behavior trees with learning-enabled components, referred to as Evolving Behavior Trees (EBTs). We learn the structure of EBTs with explicit safety components, optimize learning-enabled components with safe hierarchical RL, deploy, and update specific components for transfer to unknown environments. Safe and successful navigation is evaluated using a realistic UAV simulation environment. The results demonstrate the design of an explainable learned EBT structure, incurring near-zero collisions during training and deployment, with safe time-efficient transfer to an unknown environment.","2472-9647","979-8-3503-5880-3","10.1109/SysCon61195.2024.10553469","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10553469","unmanned aerial vehicles;autonomous navigation;explainable AI;behavior trees;hierarchical reinforcement learning;genetic programming","Training;Navigation;Atmospheric modeling;Transportation;Autonomous aerial vehicles;Search problems;Software","","2","","23","IEEE","17 Jun 2024","","","IEEE","IEEE Conferences"
"Validation of Safety Necessities for a Safety-Bag Component in Experimental Autonomous Vehicles","C. Paul; L. Benjamin; S. Walter; M. Brini","Universite de Technologie de Compiegne, Compiegne, ÃŽle-de-France, FR; Universite de Technologie de Compiegne, Compiegne, ÃŽle-de-France, FR; Universite de Technologie de Compiegne, Compiegne, ÃŽle-de-France, FR; CNRS, Universite de Technologie de Compiegne, Compiegne Cedex, France",2018 14th European Dependable Computing Conference (EDCC),"11 Nov 2018","2018","","","33","40","This work presents a study to improve the safety of experimental autonomous vehicles in the Heudiasyc laboratory. This work presents risk analyses showing that the use of our vehicles involves significant risks during experiments, and that integrating an Independent Safety Component called Safety-Bag in the vehicle architecture can significantly reduce these risks. The Safety-Bag carries out the on-line verification of safety necessities by checking the vehicle's current state with safety rules and taking or disabling actions to ensure a safe behavior. In our work, we present and we apply two methods for risk analysis (FMEA and HazOp-UML) to design these safety necessities in the case of experimental autonomous vehicles. We also present the validation of two safety necessities through fault injection experiments with a robotized Fluence vehicle and a vehicle in the loop testbed.","","978-1-5386-8060-5","10.1109/EDCC.2018.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8530758","Safety-Bag, dependability, safety, fault tolerance, FMEA, HazOp-UML, autonomous vehicles","Safety;Autonomous vehicles;Sensors;Risk analysis;Fault tolerance;Fault tolerant systems;Automotive engineering","","5","","18","IEEE","11 Nov 2018","","","IEEE","IEEE Conferences"
"Dual-Cockpit Human and Hardware-in-the-Loop Test Bench for Autonomous Vehicle Development","D. Garikapati; Y. Liu; M. Brown; T. Littlehale; H. Yamamoto; C. Bao","Systems and Safety Engineering Department, AD/ADAS, Woven by Toyota, Palo Alto, CA, USA; Vehicle Software Platform Department, AD/ADAS, Woven by Toyota, Palo Alto, CA, USA; Controls Engineering Department, AD/ADAS, Woven by Toyota, Palo Alto, CA, USA; Hardware Engineering Department, AD/ADAS, Woven by Toyota, Palo Alto, CA, USA; Vehicle Software Platform Department, AD/ADAS, Woven by Toyota, Palo Alto, CA, USA; Vehicle Software Platform Department, AD/ADAS, Woven by Toyota, Palo Alto, CA, USA",IEEE Transactions on Intelligent Vehicles,"10 Jul 2025","2024","9","12","7688","7700","This paper introduces innovative approaches to address challenges in testing and validating autonomous driving systems, emphasizing the need for alternative methods like Real-Time and Virtual Simulation Environments. A Dual-Cockpit Human and Hardware-in-the-Loop (DC HHIL) test bench has been developed, combining various testing approaches and enabling extensive testing in controlled settings. The system, acting as a full autonomy solution, enhances driver capabilities, particularly in safety-critical scenarios. This paper details the test bench's architecture, hardware and software components, and its contribution to autonomous system development and validation. Control mechanisms, synchronization aspects, and haptic feedback design are discussed, showcasing the bench's versatility. Experiments include latency studies, human behavior analysis, and steering intervention detection, demonstrating its effectiveness in mimicking real-world scenarios. The DC HHIL test bench emerges as a crucial tool for autonomous vehicle development, offering a comprehensive and risk-reducing alternative to traditional testing methods.","2379-8904","","10.1109/TIV.2024.3401086","Woven by Toyota North America; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10530467","Autonomous vehicles;autonomous driving;self-driving;autonomy software;autonomy feature;case study;control limits;functional safety;human-in-the-loop(HuIL);human-machine interface(HMI);hardware-in-the-loop(HIL);human behavior study;limits database;multiple safety profiles;ODD;safety engineering;safety limits;scenario;systems engineering;trade study","Testing;Safety;Real-time systems;Autonomous vehicles;Software;Autonomous driving;Human in the loop;Human computer interaction;Systems engineering and theory","","3","","36","IEEE","14 May 2024","","","IEEE","IEEE Journals"
"Autonomous flight control law for an indoor UAV quadrotor","F. Yu; G. Chen; N. Fan; Y. Song; L. Zhu","School of Mechanical engineering, Hangzhou Dianzi University, Hangzhou; School of Mechanical engineering, Hangzhou Dianzi University, Hangzhou; School of Automation, Hangzhou Dianzi University, Hangzhou; School of Automation, Hangzhou Dianzi University, Hangzhou; School of Mechanical engineering, Hangzhou Dianzi University, Hangzhou",2017 29th Chinese Control And Decision Conference (CCDC),"17 Jul 2017","2017","","","6767","6771","This paper proposes a control law using open source autopilot controller to realize autonomous flight of indoor UAV quadrotor in the environment of motion capture system (i.e. Optitrack). Dynamic modeling, controller design, overall system design are introduced respectively. The working principle of the system, hardware components and software components are described as well. The experimental results are provided to demonstrate the effectiveness of the proposed scheme.","1948-9447","978-1-5090-4657-7","10.1109/CCDC.2017.7978396","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7978396","Indoor UAV quadrotor;Dynamic modeling;Motion capture system;Autonomous flight Control","Unmanned aerial vehicles;Attitude control;Aircraft;Aerospace electronics;Algorithm design and analysis;Navigation","","5","","12","IEEE","17 Jul 2017","","","IEEE","IEEE Conferences"
"Field of View and Its Design for the Autonomous Driving System of Tram","K. Yuan; Y. Zhu; Y. Wu; X. Liang","Metro Business Division, Shanghai Fuxin Intelligent Transportation Solutions Co., Ltd. Shanghai Engineering Research Center of Modern Tram Operation Control System, Shanghai, China; Metro Business Division, Shanghai Fuxin Intelligent Transportation Solutions Co., Ltd. Shanghai Engineering Research Center of Modern Tram Operation Control System, Shanghai, China; Metro Business Division, Shanghai Fuxin Intelligent Transportation Solutions Co., Ltd. Shanghai Engineering Research Center of Modern Tram Operation Control System, Shanghai, China; Metro Business Division, Shanghai Fuxin Intelligent Transportation Solutions Co., Ltd. Shanghai Engineering Research Center of Modern Tram Operation Control System, Shanghai, China","2021 International Conference on Information Control, Electrical Engineering and Rail Transit (ICEERT)","10 Jan 2022","2021","","","236","239","The requirements for the field of view (FoV) of the perception-based autonomous driving system for tram are proposed. The range and composition of the FoV, combined with the specific systematic and controlling characteristics of the rail transit systems, are first analyzed, focusing on the features and applications, then the criteria for designing the FoV for the autonomous driving system for tram can be concluded and further referenced by the designers, manufacturers, operators and researchers of such system.","","978-1-6654-3817-9","10.1109/ICEERT53919.2021.00052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9666000","component;Tram;Autonomous driving;Perception;Range of view;Sensor","Rails;Electrical engineering;Systematics;Focusing;Control systems;Autonomous vehicles","","1","","6","IEEE","10 Jan 2022","","","IEEE","IEEE Conferences"
"Autonomous drone control system for object tracking: Flexible system design with implementation example","P. Smyczyński; Ł. Starzec; G. Granosik","Institute of Automatic Control, Lodz University of Technology, Łódź, POLAND; Institute of Automatic Control, Lodz University of Technology, Łódź, POLAND; Institute of Automatic Control, Lodz University of Technology, Łódź, POLAND",2017 22nd International Conference on Methods and Models in Automation and Robotics (MMAR),"21 Sep 2017","2017","","","734","738","This paper contains presentation of the flexible control system for an autonomous UAV (unmanned air vehicle). The complete description of hardware and software solutions used to realize autonomous flight are presented in this work. Main objective of the research was to develop software which provides ease of adjustment and extendibility to drone system with different equipment. Presented system is utilizable on various hardware platforms and is capable of realizing different missions with minimal adjustments. Described concept significantly simplifies designing complex system by introducing modular architecture. Presented method of dividing software components into modules with single functionality minimizes amount of work necessary to adjust system in case of changes in hardware. Presented general concept of system architecture is backed up with real life working model designed for tracking and landing on moving target. This paper contains detailed description of algorithms used in the project. Landing area detection is accomplished with vision system. Canny's edge detection algorithm with contour shape analysis algorithm is used for marker detection. Lucas-Kanade optical flow algorithm is applied for tracking detected pattern. Mission planning is realized as dedicated state machine developed for this particular task. System design is built with use of ROS (Robot Operating System) and is utilizing its subscriber-publisher method of data exchange between separated software units. Especially designed frame is used as hardware platform. Exemplary system is realized with Raspberry Pi 3 as onboard computer and Pixhawk flight controller. This concept and the exemplary system is a result of preparation for Mohamed Bin Zayed International Robotic Challenge 2017 in Abu Dhabi. Results from experiments performed as trials for the competition and future prospects are presented in this paper.","","978-1-5386-2402-9","10.1109/MMAR.2017.8046919","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8046919","autonomous flight;drone control;flexible system design","Sensors;Drones;Software;Hardware;Image processing;Algorithm design and analysis;Planning","","19","2","8","IEEE","21 Sep 2017","","","IEEE","IEEE Conferences"
"Race Against the Machine: A Fully-Annotated, Open-Design Dataset of Autonomous and Piloted High-Speed Flight","M. Bosello; D. Aguiari; Y. Keuter; E. Pallotta; S. Kiade; G. Caminati; F. Pinzarrone; J. Halepota; J. Panerati; G. Pau","Autonomous Robotics Research Center of the Technology Innovation Institute, Abu Dhabi, United Arab Emirates; Autonomous Robotics Research Center of the Technology Innovation Institute, Abu Dhabi, United Arab Emirates; Autonomous Robotics Research Center of the Technology Innovation Institute, Abu Dhabi, United Arab Emirates; Autonomous Robotics Research Center of the Technology Innovation Institute, Abu Dhabi, United Arab Emirates; Autonomous Robotics Research Center of the Technology Innovation Institute, Abu Dhabi, United Arab Emirates; Autonomous Robotics Research Center of the Technology Innovation Institute, Abu Dhabi, United Arab Emirates; Autonomous Robotics Research Center of the Technology Innovation Institute, Abu Dhabi, United Arab Emirates; Autonomous Robotics Research Center of the Technology Innovation Institute, Abu Dhabi, United Arab Emirates; Autonomous Robotics Research Center of the Technology Innovation Institute, Abu Dhabi, United Arab Emirates; Autonomous Robotics Research Center of the Technology Innovation Institute, Abu Dhabi, United Arab Emirates",IEEE Robotics and Automation Letters,"11 Mar 2024","2024","9","4","3799","3806","Unmanned aerial vehicles, and multi-rotors in particular, can now perform dexterous tasks in impervious environments, from infrastructure monitoring to emergency deliveries. Autonomous drone racing has emerged as an ideal benchmark to develop and evaluate these capabilities. Its challenges include accurate and robust visual-inertial odometry during aggressive maneuvers, complex aerodynamics, and constrained computational resources. As researchers increasingly channel their efforts into it, they also need the tools to timely and equitably compare their results and advances. With this dataset, we want to (i) support the development of new methods and (ii) establish quantitative comparisons for approaches originating from the broader robotics and artificial intelligence communities. We want to provide a one-stop resource that is comprehensive of (i) aggressive autonomous and piloted flight, (ii) high-resolution, high-frequency visual, inertial, and motion capture data, (iii) commands and control inputs, (iv) multiple light settings, and (v) corner-level labeling of drone racing gates. We also release the complete specifications to recreate our flight platform, using commercial off-the-shelf components and the open-source flight controller Betaflight, to democratize drone racing research.","2377-3766","","10.1109/LRA.2024.3371288","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10452776","Aerial systems: perception and autonomy;data sets for robot learning;data sets for robotic vision","Drones;Cameras;Logic gates;Quadrotors;Benchmark testing;Batteries;Autonomous aerial vehicles;Robot learning;Robot vision systems;Autonomous aerial vehicles","","2","","31","IEEE","28 Feb 2024","","","IEEE","IEEE Journals"
"Towards 3D Autonomy: Developing an Affordable and Scalable Autonomous Car-Like Robot","V. P. Van; T. D. Dinh; N. D. Van","Institute of Engineering and Technology, Vinh University, Vinh City, Vietnam; Institute of Engineering and Technology, Vinh University, Vinh City, Vietnam; Institute of Engineering and Technology, Vinh University, Vinh City, Vietnam",2025 10th International Conference on Applying New Technology in Green Buildings (ATiGB),"9 Sep 2025","2025","","","22","26","Developing autonomous mobile robot systems requires complex software and expensive hardware, posing significant challenges for students and researchers who must dedicate substantial effort to system integration. This study presents a 3D-scaled autonomous robot design capable of executing cutting-edge studies in indoor and outdoor surroundings. The approach uses affordable, off-the-shelf mechanical, electrical, and software ingredients. By leveraging commercially standard and cost-effective materials, the proposed technique fulfills developing requirements and scalable autonomy in 3D dynamic and terrain environments, offering high accuracy and reliability for tasks such as localization and mapping, perception, exploration, and control. This framework aims to reduce the barriers to entry for autonomous robotics research and applications by prioritizing accessibility and relaxation of use. Researchers and developers can implement sophisticated techniques without costly, custombuilt hardware and software efforts. Currently in its initial stages, the design has been validated through several experimental trials. The framework has been open-sourced, with updates and future developments scheduled to benefit the broader robotics community.","","979-8-3315-9548-7","10.1109/ATiGB66719.2025.11142155","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11142155","Autonomous vehicle;3D mapping;control;exploration","Three-dimensional displays;Simultaneous localization and mapping;System integration;Software;Hardware;Software reliability;Mobile robots;Vehicle dynamics;Standards;Autonomous robots","","","","12","IEEE","9 Sep 2025","","","IEEE","IEEE Conferences"
"Building an autonomous boat: a multidisciplinary design engineering approach","A. Troupiotis-Kapeliaris; N. Gavalakis; K. Koutis; D. Lamparas; G. Melissourgos; G. Nikolaidis; N. Sapountzis; L. -V. Skouras; M. Stampoulou; G. Voudimos; T. Kogias; I. Xidias; D. Zissis","Research Labs, MarineTraffic, Athens, Greece; Department of Product & Systems Design Engineering, University of the Aegean, Ermoupoli, Greece; Department of Product & Systems Design Engineering, University of the Aegean, Ermoupoli, Greece; Department of Product & Systems Design Engineering, University of the Aegean, Ermoupoli, Greece; Department of Product & Systems Design Engineering, University of the Aegean, Ermoupoli, Greece; Department of Product & Systems Design Engineering, University of the Aegean, Ermoupoli, Greece; Department of Product & Systems Design Engineering, University of the Aegean, Ermoupoli, Greece; Department of Product & Systems Design Engineering, University of the Aegean, Ermoupoli, Greece; Department of Product & Systems Design Engineering, University of the Aegean, Ermoupoli, Greece; Department of Product & Systems Design Engineering, University of the Aegean, Ermoupoli, Greece; Department of Product & Systems Design Engineering, University of the Aegean, Ermoupoli, Greece; Department of Product & Systems Design Engineering, University of the Aegean, Ermoupoli, Greece; Department of Product & Systems Design Engineering, University of the Aegean, Ermoupoli, Greece",2023 IEEE 10th International Workshop on Metrology for AeroSpace (MetroAeroSpace),"27 Jul 2023","2023","","","556","561","This paper describes the work completed for the design and development of a prototype autonomous boat (or autonomous surface vessel). The goal of the boat was to compete in a number of races, which were part of the International Aegean Ro-Boat Races, sailing completely autonomously, that is using onboard data sensors and processing, so as to navigate safely, without any input from shore. It outlines the path to development from initial concept and requirements, to detailed design of the physical and software systems, complete to the first sea trials. We describe how the boat performs the entire Sense-Think-Act paradigm on board, at sea, while using occupancy grids to safely navigate and avoid collisions. The boat perceives its surroundings through a collection of low-cost sensors (such as cameras, LIDAR, etc) that are used to map the environment. Following this, path and trajectory planning algorithms, navigate the boat safely and free of collisions towards its destination. Overall this work demonstrates the potential of using open source software and off the shelf components to build a cost effective autonomous vessel with advanced capabilities. Although the design purpose and requirements of this boat were very specific, the basic design of the boat can be adapted to different needs, environments and applications. The system has been extensively tested in various environments, including open water testing, and the results demonstrate its capacity to navigate safely and efficiently.","2575-7490","978-1-6654-5690-6","10.1109/MetroAeroSpace57412.2023.10189956","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10189956","autonomous vehicle;autonomous movement;collision avoidance;mission planning;autopilot","Costs;Navigation;Trajectory planning;Boats;Prototypes;Software systems;Sensors","","4","","49","IEEE","27 Jul 2023","","","IEEE","IEEE Conferences"
"Autonomous vehicles require batteries with lasting power","",,IEEE Spectrum,"25 Nov 2020","2020","57","12","5","5","The stage of the load cycle, potential, local concentration, temperature, and direction of the current all affect the aging and degradation of a battery cell. This is important to consider when developing autonomous vehicles (AVs), which rely on a large number of electronic components to function. When designing long-lasting batteries that are powerful enough to keep up with energy demands, engineers can turn to simulation.","1939-9340","","10.1109/MSPEC.2020.9271795","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9271795","","Batteries;Autonomous vehicles;Visualization;Software;Manufacturing;Ions;Electronic components","","","","0","IEEE","25 Nov 2020","","","IEEE","IEEE Magazines"
"An Agile Service Design Method for Network Automation and Zero-Touch Management","M. Pan; H. Wang; Q. Yuc","Research Institute of China Telecom Corporation Limited, Guangzhou, China; Research Institute of China Telecom Corporation Limited, Guangzhou, China; Research Institute of China Telecom Corporation Limited, Guangzhou, China","2023 3rd International Conference on Computer Science, Electronic Information Engineering and Intelligent Control Technology (CEI)","15 May 2024","2023","","","18","24","With the continuous access of massive data, devices, and emerging applications to the Internet, network complexity and network management are facing unprecedented challenges. Therefore, it is urgent to optimize network and service management through artificial intelligence technology, and Standards Development Organizations (SDO) put forward the standards for network automation and zero-touch management. The service design of the Product-Service-Resource (PSR) model discussed in the paper is one of the means of network automation and zero-touch management through decoupling networks and services hierarchically. The paper also introduces the method of automated service design that effectively reduces the development cycle and human errors, which is the basis for realizing a fully autonomous network.","","979-8-3503-7205-2","10.1109/CEI60616.2023.10528056","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10528056","Communication network design and management;PSR;ZSM;autonomous network;hierarchical structure;hierarchical orchestration","Computer science;Autonomous networks;Design methodology;Standards organizations;Organizations;Telecommunications;Internet","","","","13","IEEE","15 May 2024","","","IEEE","IEEE Conferences"
"Assurance for Integrating Advanced Algorithms in Autonomous Safety-Critical Systems","M. Stafford; S. Bhattacharyya; M. Clark; N. Neogi; T. C. Eskridge","Department of Computer Science, Florida Institute of Technology, Melbourne, FL, USA; Department of Computer Science, Florida Institute of Technology, Melbourne, FL, USA; Galois Inc., Dayton, OH, USA; NASA Langley Research Center, Hampton, VA, USA; Department of Computer Science, Florida Institute of Technology, Melbourne, FL, USA",IEEE Systems Journal,"9 Dec 2021","2021","15","4","4852","4863","Although advanced algorithms are needed to enable increasingly autonomous civil aviation applications, there are limitations in assurance technologies, which must be addressed to gain trust in the performance of these algorithms. This gap emphasizes the need to guarantee safety by capturing performance boundaries, as these algorithms are integrated. Additionally, multiple similar algorithms might need to be executed sequentially or concurrently to accomplish a mission or provide guidance for safety-critical operations. The selection among algorithm functionalities is a complex and critical activity that needs to be systematically designed and analyzed before actual implementation. Toward this end, we discuss our proposed process, which includes formally modeling abstractions of the algorithms in an architectural framework, then identifying the key performance parameters, followed by verification of the composition of these algorithms with formal contracts based on assumptions and guarantees. Finally, to reduce the gap between design and implementation, an automated translation from the architectural model to source code has been developed, which is a Java-based outline of the implementation. We demonstrate our compositional approach in assuring the behavior of an autonomous aerial system via a collision avoidance case study with advanced algorithms to handle critical emerging situations.","1937-9234","","10.1109/JSYST.2020.3023286","Harris Institute of Assured Information; Florida Institute of Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9212655","Architecture design analysis;automated reasoning;autonomous system design;formal methods","Computer architecture;Monte Carlo methods;Cognition;Software engineering;Safety;Software algorithms;Autonomous systems","","","","31","IEEE","5 Oct 2020","","","IEEE","IEEE Journals"
