"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Engineering an Intelligent Essay Scoring and Feedback System: An Experience Report","A. Chadda; K. Song; R. Chandrasekar; I. Gorton","Khoury College Of Computer Sciences, Northeastern University, Seattle, USA; Khoury College Of Computer Sciences, Northeastern University, Seattle, USA; Khoury College Of Computer Sciences, Northeastern University, Seattle, USA; Khoury College Of Computer Sciences, Northeastern University, Seattle, USA",2021 IEEE/ACM 1st Workshop on AI Engineering - Software Engineering for AI (WAIN),"8 Jul 2021","2021","","","141","144","Artificial Intelligence (AI)/Machine Learning (ML)-based systems are widely sought-after commercial solutions that can automate and augment core business services. Intelligent systems can improve the quality of services offered and support scalability through automation. In this paper we describe our experience in engineering an exploratory system for assessing the quality of essays supplied by customers of a specialized recruitment support service. The problem domain is challenging because the open-ended customer-supplied source text has considerable scope for ambiguity and error, making models for analysis hard to build. There is also a need to incorporate specialized business domain knowledge into the intelligent processing systems. To address these challenges, we experimented with and exploited a number of cloud-based machine learning models and composed them into an application-specific processing pipeline. This design allows for modification of the underlying algorithms as more data and improved techniques become available. We describe our design, and the main challenges we faced, namely keeping a check on the quality control of the models, testing the software and deploying the computationally expensive ML models on the cloud.","","978-1-6654-4470-5","10.1109/WAIN52551.2021.00029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9474379","software engineering;machine learning;software architecture;cloud-based systems;essay grading","Automation;Software architecture;Computational modeling;Scalability;Software algorithms;Software;Intelligent systems","","2","","21","IEEE","8 Jul 2021","","","IEEE","IEEE Conferences"
"SLDB: An End-To-End Heterogeneous System-on-Chip Benchmark Suite for LLM-Aided Design","E. L. Alvanaki; K. Lee; L. P. Carloni","Dept. of Computer Science, Columbia University, New York, New York, USA; Dept. of Electrical Engineering, Columbia University, New York, New York, USA; Dept. of Computer Science, Columbia University, New York, New York, USA",2025 IEEE International Conference on LLM-Aided Design (ICLAD),"13 Aug 2025","2025","","","227","234","Over the last few years, Large Language Models (LLMs) have emerged as a valuable tool for Electronic Design Automation (EDA). State-of-the-art research in LLM-aided design has demonstrated the ability of LLMs to generate syntactically correct RTL code, showcasing encouraging prospects for integrating AI into the hardware design process. A key enabler of these advancements is the availability of high-quality benchmarks to evaluate new approaches. However, existing datasets and benchmarks fall short of system-level design, as they focus primarily on component-level information and low-complexity designs. To address this gap, we introduce the System-Level Design Benchmark (SLDB), a dataset tailored for evaluating LLMs in system-level integration and configuration tasks. SLDB includes a curated benchmark suite of 10 baseline SoC designs, whose components can be combined into an exponential number of distinct tile-based SoCs through a synthetic library. The dataset provides full SoC configurations, accelerator integration code, communication parameters, and accelerator-aware system configurations, along with testing-application code, compatible with the ESP platform [1].","","979-8-3315-2597-2","10.1109/ICLAD65226.2025.00016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11105967","System-on-Chip;Electronic Design Automation;Benchmark;LLM-aided Design","Codes;Design automation;Large language models;Life estimation;Benchmark testing;Libraries;Hardware;System-on-chip;System-level design","","","","27","IEEE","13 Aug 2025","","","IEEE","IEEE Conferences"
"ISO/IEC/IEEE Draft International Standard - Software and Systems Engineering -- Software Testing -- Part 5: Keyword-Driven Testing","",,ISO/IEC/IEEE P29119-5-DIS2-1504,"29 Jul 2016","2015","","","1","59","The requirements in ISO/IEC/IEEE 29119-5 are contained in clauses 7 to 8 and in Annex A. This standard provides requirements for the application of Keyword-Driven Testing and on frameworks supporting the application of Keyword-Driven Testing. It is recognized that particular projects or organizations may not need to use all of the practices defined by this standard. Therefore, implementation of this standard typically involves selecting a set of practices or information attributes suitable for the organization or project. There are two ways that an organization can claim to conform to the provisions of this standard.","","978-0-7381-9692-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7526262","","IEEE Standards;ISO Standards;IEC Standards;Software engineering;Software testing;Taxonomy","","","","","","29 Jul 2016","","","IEEE","IEEE Standards"
"A Comprehensive Framework for Intelligent, Scalable, and Performance-Optimized Software Development","N. Arshad; T. A. Butt; M. Iqbal","Punjab Land Records Authority, Lahore, Pakistan; Higher Colleges of Technology, Fujairah, United Arab Emirates; Higher Colleges of Technology, Fujairah, United Arab Emirates",IEEE Access,"2 May 2025","2025","13","","74062","74077","Integrating Artificial Intelligence (AI) into the Software Development Life Cycle (SDLC) has become necessary to enhance efficiency, scalability, and performance in modern software systems. Instead of incorporating the AI functionality into their SDLC, traditional SDLC models typically add-on the AI software functionality after they have integrated AI functionality into their application or software process. Because of this, developers undergo inefficiencies in their development workflows, experience performance bottlenecks during testing, and experience challenges of incorporating AI to improve an application’s performance through optimization. This paper proposes a new AI-Optimized Software Development Life Cycle (AI-SDLC), which is a holistic and comprehensive framework that encases the embedded AI capabilities and optimization strategies throughout the SDLC process during every stage of the system development, so that requirements-gathering, development, testing, and maintenance are hybrid software processes and not dictated by AI vs. traditional software development processes. AI-SDLC presents new development roles, such as AI Integration Specialist, Code Optimizer, and UX Optimization Specialist, which helps developers work across disciplines and increases collaborative interaction between traditional developers and AI engineers. AI-SDLC also utilizes an AI-driven automated hybrid software process in areas such as requirement elicitation, design/architecture validation, testing, deployment monitoring, and scalability to produce robust high-performance systems in all areas of practicing software development life cycle work. The discourse includes a rich case study based on a Smart Logistics Management System to demonstrate practical implementation of the AI-SDLC and how it facilitates improvement in system efficiency and improved user experience. Additionally, the discussion also highlights the possibilities of AI-SDLC practical implementation in other industrial domain areas such as e-Commerce, finance, aviation and enterprise solution based projects with practical considerations for implementation. In conclusion, the discussion provides findings that support AI-SDLC as a structured and intelligence-driven approach to Software Development Life Cycle implementation that addresses the weaknesses of traditional software design and development frameworks.","2169-3536","","10.1109/ACCESS.2025.3564139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975747","Software development life cycle (SDLC);artificial intelligence (AI);optimization;AI-SDLC;scalability;performance engineering;AI-driven automation","Artificial intelligence;Optimization;Software development management;Software;Scalability;Codes;Adaptation models;User experience;Biological system modeling;Predictive models","","","","20","CCBY","24 Apr 2025","","","IEEE","IEEE Journals"
"What We Know about Testing Embedded Software","V. Garousi; M. Felderer; Ç. M. Karapıçak; U. Yılmaz",Wageningen University; University of Innsbruck; KUASOFT A. Ş.; ASELSAN A. Ş.,IEEE Software,"6 Jul 2018","2018","35","4","62","69","To cost-effectively test embedded software, practitioners and researchers have proposed many test techniques, approaches, tools, and frameworks. However, obtaining an overview of the state of the art and state of the practice in this area is challenging for practitioners or new researchers. In addition, owing to an inadequate overview of what already exists in this area, some companies often reinvent the wheel by designing a test approach that’s new to them but already exists. To address these problems, the authors conducted a systematic literature review of this area that covered the testing topics, testing activities, test artifacts, and industries on which the studies focused. The results can benefit both practitioners and researchers by serving as an index to the vast body of knowledge in this important, fast-growing area.","1937-4194","","10.1109/MS.2018.2801541","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8405633","software testing;embedded systems;embedded software;systematic literature mapping;systematic literature review;software engineering;software development","Testing;Unified modeling language;Automation;Automotive engineering;Embedded software","","15","","15","IEEE","6 Jul 2018","","","IEEE","IEEE Magazines"
"Computer Aided Design of Application Software for Integrated Navigation Systems","S. Kravchuk; A. Petrov; I. Solov’ev; M. Shatskii","Moscow Experimental Design Bureau MOKB Mars, Branch of Dukhov Russian National Research Institute of Automation, Moscow, Russia; Moscow Experimental Design Bureau MOKB Mars, Branch of Dukhov Russian National Research Institute of Automation, Moscow, Russia; Moscow Experimental Design Bureau MOKB Mars, Branch of Dukhov Russian National Research Institute of Automation, Moscow, Russia; Moscow Experimental Design Bureau MOKB Mars, Branch of Dukhov Russian National Research Institute of Automation, Moscow, Russia",2023 30th Saint Petersburg International Conference on Integrated Navigation Systems (ICINS),"6 Jul 2023","2023","","","1","3","The paper presents a technology of computer aided design (CAD) for integrated navigation systems (INS). The paper describes the information system designed for automation of software development, its verification and testing. The paper discusses the stages of software development including automated documents generation according to standards requirements. At present the CAD technology is used in the MOKB ""Mars"" for development of prospective INS for space applications.","","978-5-91995-095-0","10.23919/ICINS51816.2023.10168458","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10168458","integrated navigation systems;software;automation","Space vehicles;Design automation;Software design;Navigation;Databases;Software algorithms;Software","","","","5","","6 Jul 2023","","","IEEE","IEEE Conferences"
"IEEE Draft Recommended Practices on Industrial Agents: Integration of Software Agents and Low Level Automation Functions","",,"IEEE P2660_1/D2, June 2020","16 Jul 2020","2020","","","1","46","The recommended practices to solve the interface problem when applying industrial agents, namely, integrating intelligent software agents with low-level automation devices in the context of cyber-physical systems, are described in this recommended practice. In particular, a method to select the best interfacing practice for a given application scenario, defined by the user, from a set of available interfacing templates and technologies, aiming to improve reuse, consistency, and transparency in the integration of industrial agents and low-level control functions, is defined.","","978-1-5044-6856-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9142596","cyber-physical systems;IEEE 2660.1™;industrial agents;industrial automation;intelligent agents;multi-agent system","IEEE Standards;Software agents;Automation;Cyber-physical systems;Industrial control","","","","","","16 Jul 2020","","","IEEE","IEEE Standards"
"IEEE Approved Draft Recommended Practices on Industrial Agents: Integration of Software Agents and Low Level Automation Functions","",,"IEEE P2660.1/D3, July 2020","31 Jul 2020","2020","","","1","41","The recommended practices to solve the interface problem when applying industrial agents, namely, integrating intelligent software agents with low-level automation devices in the context of cyber-physical systems, are described in this recommended practice. In particular, a method to select the best interfacing practice for a given application scenario, defined by the user, from a set of available interfacing templates and technologies, aiming to improve reuse, consistency, and transparency in the integration of industrial agents and low-level control functions, is defined.","","978-1-5044-6890-9","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9153210","cyber-physical systems;IEEE 2660.1™;industrial agents;industrial automation;intelligent agents;multi-agent system","IEEE Standards;Intelligent systems;Industrial automation;Cyber-physical systems;Multi-agent systems;Software agents","","","","","","31 Jul 2020","","","IEEE","IEEE Standards"
"A file-driven complicated workflow automated test framework","Z. Liu; Q. Chen; L. Cai","Testing and Evaluating, Shanghai Key Laboratory of Computer Software, Shanghai, China; Testing and Evaluating, Shanghai Key Laboratory of Computer Software, Shanghai, China; Testing and Evaluating, Shanghai Key Laboratory of Computer Software, Shanghai, China",2015 IEEE International Conference on Information and Automation,"1 Oct 2015","2015","","","2362","2366","The complicated workflow is need to develop some complex scripts, which contains data and not easy to modify in automation testing tools. The paper proposed an automatic test framework to fulfill workflow testing requirements. The test framework should develop single file according to the each test requirement. The file is defined executed object and related test data, which drive by test framework. A detail object description and data design method is introduced. The application case is given used with framework and compared to the current method and only use the native script. The experiment and detailed case proved the proposed method is effective.","","978-1-4673-9104-7","10.1109/ICInfA.2015.7279681","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7279681","Software test;Function test;Test case;Test tool","Software;Automation;Graphical user interfaces;Software testing;Manuals;Browsers","","1","","15","IEEE","1 Oct 2015","","","IEEE","IEEE Conferences"
"Application of Computer Aided Design Software in Interior Design","X. Fang",Chongqing college of architecture and technology,2021 2nd International Conference on Urban Engineering and Management Science (ICUEMS),"11 May 2021","2021","","","181","184","With the gradual enrichment of people's material life, more and more people have raised their requirements for spiritual life. As an essential element in people's lives, housing is no longer a place to live. People want their living space to be more and more tasteful, style and connotation, and their appreciation of interior aesthetics is also improving. The development of computer design provides a way to meet people's increasing indoor aesthetic needs. This paper analyzes the application of computer aided design software in interior design, briefly expounds the application advantages of computer aided software in interior design, introduces the commonly used computer aided software, and puts forward the application ways of computer aided design in interior design, hoping to help related practitioners.","","978-1-6654-1289-6","10.1109/ICUEMS52408.2021.00045","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9426771","computer;aided design software;interior design","Industries;Design automation;Software;Personnel","","2","","6","IEEE","11 May 2021","","","IEEE","IEEE Conferences"
"IEEE Draft Recommended Practices on Industrial Agents: Integration of Software Agents and Low Level Automation Functions","",,"IEEE P2660.1/D1, May 2020","13 May 2020","2020","","","1","39","The recommended practices to solve the interface problem when applying industrial agents, namely, integrating intelligent software agents with low-level automation devices in the context of cyber-physical systems, are described in this recommended practice. In particular, a method to select the best interfacing practice for a given application scenario, defined by the user, from a set of available interfacing templates and technologies, aiming to improve reuse, consistency, and transparency in the integration of industrial agents and low-level control functions, is defined.","","978-1-5044-6691-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9093227","cyber-physical systems;IEEE 2660.1™;industrial agents;industrial automation;intelligent agents;multi-agent system","IEEE Standards;Software agents;Automation;Cyber-physical systems;Best practices","","","","","","13 May 2020","","","IEEE","IEEE Standards"
"Robotic Process Automation for Software Project Management","C. Nitin Rajadhyaksha; J. R. Saini","Symbiosis Institute of Computer Studies and Research, Symbiosis International (Deemed University), Pune, India; Symbiosis Institute of Computer Studies and Research, Symbiosis International (Deemed University), Pune, India",2022 IEEE 7th International conference for Convergence in Technology (I2CT),"18 Jul 2022","2022","","","1","5","The technology is developing rapidly; people and businesses are using these new trends to make profits. One such trend is Robot Process Automation or RPA, according to Market research future states that many industries will reap the benefits of RPA and it is estimated that there will be a confirm rise for the RPA market with a CAGR (compound annual growth rate) of 29% between 2017-2023. Owing to the pandemic situation in 2020 and 2021 the use of softwares have drastically increased, softwares now a days are getting more and more complex and the time for developing these is comparatively less taking into consideration the competition within the industry. Using robotic process automation in different areas in software project management can help in reducing the time that is required for doing the repetitive tasks and help in increasing efficiency and productivity in the organization. This paper focuses on different areas of software project management where RPA can be used for making the process of software project management more efficient.","","978-1-6654-2168-3","10.1109/I2CT54291.2022.9823972","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9823972","Robotic Process Automation (RPA);Machine Learning (ML);Artificial Intelligence (AI);Natural Language Processing (NPL);Screen Scraping;Software Project Management;Software Development Life Cycle (SDLC)","Intelligent automation;Industries;Productivity;Costs;Service robots;Project management;Companies","","3","","26","IEEE","18 Jul 2022","","","IEEE","IEEE Conferences"
"Augmenting Computer-Aided Design Software With Multi-Functional Capabilities to Automate Multi-Process Additive Manufacturing","C. Bailey; E. Aguilera; D. Espalin; J. Motta; A. Fernandez; M. A. Perez; C. Dibiasio; D. Pryputniewicz; E. Macdonald; R. B. Wicker","W.M. Keck Center for 3D Innovation and the Department of Electrical and Computer Engineering, The University of Texas at El Paso, El Paso, TX, USA; W.M. Keck Center for 3D Innovation and the Department of Electrical and Computer Engineering, The University of Texas at El Paso, El Paso, TX, USA; W.M. Keck Center for 3D Innovation, The University of Texas at El Paso, El Paso, TX, USA; W.M. Keck Center for 3D Innovation, The University of Texas at El Paso, El Paso, TX, USA; W.M. Keck Center for 3D Innovation, The University of Texas at El Paso, El Paso, TX, USA; W.M. Keck Center for 3D Innovation, The University of Texas at El Paso, El Paso, TX, USA; Draper Laboratory, Cambridge, MA, USA; Draper Laboratory, Cambridge, MA, USA; W.M. Keck Center for 3D Innovation and the Department of Electrical and Computer Engineering, The University of Texas at El Paso, El Paso, TX, USA; W.M. Keck Center for 3D Innovation, The University of Texas at El Paso, El Paso, TX, USA",IEEE Access,"14 Feb 2018","2018","6","","1985","1994","The ability to access individual layers of a part as they are being printed has allowed additive manufacturing (AM) researchers to experiment with the in situ placement of components, thereby creating multi-process parts with additional functionality, such as customized printed electronics. As AM has evolved to become an established method for creating end-use parts, this interest in multi-process printing has increased. Although progress has been made in developing multi-process hardware, which can combine AM with other technologies, holistic design software, capable of readily integrating these processes, is developing at a slower rate. In this paper, an integrated software solution capable of supporting multi-process 3D printing from design through manufacture is described, featuring the integration of electronic components and circuits interconnected by copper wires. This solution features automated generation of the cavities that accommodate electronic components as well as toolpath generation for a multi-process 3D printer capable of automated wire embedding. As a case study of the developed technology, a hexagonal 3D printed body, which included a microcontroller, four LEDs, a USB connector, two resistors, and a Zener diode, all interconnected by embedded copper wires, was fabricated within a short cycle time: 5.75 h from design to fabricated part. Short cycle times allow multiple design iterations to be realized and printed within the same day.","2169-3536","","10.1109/ACCESS.2017.2781249","National Center for Defense Manufacturing and Machining under the America Makes Program entitled “Low Cost Industrial Multi3D System for 3D Electronics Manufacturing”(grant numbers:#4055); Air Force Research Laboratory(grant numbers:FA8650-12-2-7230); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8170211","3D printing;additive manufacturing;automation;CADCAM;component placement;printed circuits;three-dimensional integrated circuits;wire embedding","Software;Wires;Three-dimensional displays;Solid modeling;Three-dimensional printing;Tools;Electronic components","","15","1","21","OAPA","8 Dec 2017","","","IEEE","IEEE Journals"
"On Automated Assistants for Software Development: The Role of LLMs","M. Leung; G. Murphy","University of British Columbia, Vancouver, BC; University of British Columbia, Vancouver, BC",2023 38th IEEE/ACM International Conference on Automated Software Engineering (ASE),"8 Nov 2023","2023","","","1737","1741","Software developers handle many complex tasks that include gathering and applying domain knowledge, coordinating subtasks, designing interfaces, turning ideas into elegant code, and more. They must switch contexts between these tasks, incurring more cognitive costs. Recent advances in large language models (LLMs) open up new possibilities for moving beyond the support provided by automated assistants (AAs) available today. In this paper, we explore if a human memory model can provide a framework for the systematic investigation of AAs for software development based on LLMs and other new technologies.","2643-1572","979-8-3503-2996-4","10.1109/ASE56229.2023.00035","NSERC(grant numbers:RGPIN-2022-03139); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10298445","automation;machine learning;artificial intelligence;large language models;software development productivity","Productivity;Automation;Systematics;Large language models;Switches;Machine learning;Turning;Software;Software development management;Software engineering","","3","","23","","8 Nov 2023","","","IEEE","IEEE Conferences"
"Gym-Electric-Motor (GEM) Control: An Automated Open-Source Controller Design Suite for Drives","F. Book; A. Traue; M. Schenke; B. Haucke-Korber; O. Wallscheid","Department of Power Electronics and Electrical Drives, Paderborn University, Germany; Department of Power Electronics and Electrical Drives, Paderborn University, Germany; Department of Power Electronics and Electrical Drives, Paderborn University, Germany; Department of Power Electronics and Electrical Drives, Paderborn University, Germany; Department of Power Electronics and Electrical Drives, Paderborn University, Germany",2023 IEEE International Electric Machines & Drives Conference (IEMDC),"6 Sep 2023","2023","","","1","7","Controller design for electrical drives is a common task to be solved in industrial, academical and educational context every day. Supply of free, open-source drive simulation software, such as gym-electric-motor (GEM), does not only increase the availability of corresponding test environments, it also supports engineering students and emerging businesses with efficient practicing and validation tools. Setting up a standard closed-loop motor controller consumes time and attention, but its simple structure allows almost full automation of the design procedure. The proposed GEM control toolbox is able to take care of the complete design and allows direct evaluation through the user in no time. Further, the underlying structure of the control scheme can be monitored in form of a block diagram as an informative feedback. This contribution targets presentation of the capability and usability of GEM control to accelerate research, development and training for the whole range of possible users, from students to drive control experts.","","979-8-3503-9899-1","10.1109/IEMDC55163.2023.10239044","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10239044","Control engineering education;design automation;motor control;open-source software;software tools","Training;Control engineering;Automation;Software;Usability;Task analysis;Engineering students","","2","","9","IEEE","6 Sep 2023","","","IEEE","IEEE Conferences"
"Software plug-ins for flexible test cell automation","N. D. Forster; W. D. Downing","Southwest Research Institute ®, San Antonio, Texas; Southwest Research Institute ®, San Antonio, Texas",2015 IEEE AUTOTESTCON,"17 Dec 2015","2015","","","103","107","Traditional approaches for test cell automation are inefficient and insufficient for today's fast paced, ever-changing testing requirements. Future test cell environments will utilize software plug-ins that are easily accessible and configurable by test engineers; they will also include automated test systems that provide for easy integration and quick development of these plug-ins. Consequently, software plug-ins need to be a primary consideration during design of test programs rather than a secondary feature. Such a design approach can greatly increase flexibility for test cell automation as well as post processing while maintaining data integrity. Southwest Research Institute has developed a data acquisition and processing system incorporating software plug-ins to automate our test cell operations. This paper highlights our approach for software plug-in handling. Current test cell automation systems usually rely on hardware plug-in modules for physical I/O. In most cases, these can be easily swapped out and added to by the test engineer. To accommodate the rate at which today's testing environments change, automated test systems must also widely offer software plug-in capabilities. These plug-ins lower upfront software development costs, through improved software reuse, while also providing greater long term adaptability. One popular example of software plug-in use is Hardware-In-the-Loop models deployed in a test cell automation system. To avoid needing a software developer for every change of a given model, test engineers must have the capability to load and swap models at run time. Software plug-ins are also important for adding custom user interfaces, device communication logic, custom control logic and custom calculations. Especially with custom calculations, software plug-ins provide a way to maintain data reproducibility and data integrity while offering a heightened level of flexibility. This aspect relies on the automated test system having a robust strategy for plug-in handling, archival, and retrieval as well as a well-defined connection to data post processing. Automated test systems and data post processor utilities can be made to share software plug-ins, thus adding to data reproducibility benefits. Calculation validation efforts are reduced as the calculations only need to be vetted once rather than once for each execution environment. The main benefit of plug-ins is to bring software modularity, a basic concept for software developers, to the forefront of deployed applications and thereby dramatically increasing the flexibility possible for each deployment scenario.","","978-1-4799-8190-8","10.1109/AUTEST.2015.7356474","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7356474","software;plug-in;test cell;automation system;flexibility;modular","Software;Computer architecture;Automation;Hardware;Microprocessors;User interfaces;Servers","","1","","7","IEEE","17 Dec 2015","","","IEEE","IEEE Conferences"
"Research on Development Mode of Electronic Information System Driven by Software","J. Xiao","Jiangsu Automation Research Institute, Lianyungang, China","2023 IEEE 6th Information Technology,Networking,Electronic and Automation Control Conference (ITNEC)","30 Mar 2023","2023","6","","1227","1231","In view of the present situation and challenges of electronic information system equipment development, on the basis of deep analysis of electronic information system equipment and software, the development idea of electronic information system is discussed, a development model of electronic information system based on software driven is proposed, corresponding innovation means of technology and management, at the same time, the concrete implementation ways are given, it provides a reference for developing related equipment and building an increasingly perfect electronic information system.","2693-3128","978-1-6654-6004-0","10.1109/ITNEC56291.2023.10082379","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10082379","open software architecture;constructed design;model driven;electronic information system","Analytical models;Technological innovation;Software design;Software architecture;Computer architecture;Software;Design tools","","","","7","IEEE","30 Mar 2023","","","IEEE","IEEE Conferences"
"AI-Driven Software Design and Applications: Construction of Personalized Learning Measurement Models Under the Taxonomic Development Perspective","S. Wang; X. Tang; S. Wang; H. Liu","Engineering Training Center, Beijing Polytechnic, Beijing, China; Engineering Training Center, Beijing Polytechnic, Beijing, China; Steel Rolling and Metal Processing Division, Capital Engineering & Research Incorporation Limited, Beijing, China; Engineering Training Center, Beijing Polytechnic, Beijing, China","2025 IEEE 8th Advanced Information Technology, Electronic and Automation Control Conference (IAEAC)","23 Sep 2025","2025","8","","1085","1091","To address the demand for differentiated learning resources, this study designed and developed an AI-driven software using the PyCharm platform. The research framework consisted of six key stages. First, a composite function was designed to evaluate students’ academic foundations and learning capabilities, integrating historical course performance, classroom engagement, and teacher assessments. Second, the Qwen AI model was pre-trained on the Alibaba Cloud platform using four sets of domain-specific datasets. Third, a PC-based educational software was developed using PyCharm, with API integration enabling seamless communication between the local system and the Qwen AI model. Fourth, Student Baseline Data (SBD) were input into the software as feedforward information. Fifth, the API communication protocol was optimized to guide the AI model in incorporating feedforward data, thereby generating personalized responses for different user profiles. Finally, the software was deployed in a real classroom setting to collect user feedback. A controlled experiment was conducted with a control group (n=20) and an experimental group (n=17). Evaluation results showed that the experimental group achieved a mean score improvement of 0.0452 (experimental: 0.8847 vs control: 0.8395), with variance ratios further optimized from 0.0025 to 0.0039. Statistical significance was confirmed by t-test analysis (t=-2.4622, p=0.0189). The software demonstrated fast response times, accurate content delivery, and highly personalized tutoring capabilities. This study highlights the transformative potential of AI in education, particularly in delivering customized learning experiences, and contributes a practical framework for integrating AI into vocational pedagogy.","2689-6621","979-8-3315-0951-4","10.1109/IAEAC65194.2025.11166530","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11166530","software design;Qwen model;AI;AI-driven;t-test","Software design;Protocols;Statistical analysis;Software;Real-time systems;Time factors;Software measurement;Artificial intelligence;Feedforward systems;Information technology","","","","19","IEEE","23 Sep 2025","","","IEEE","IEEE Conferences"
"The software design for realizing the serial communication of the quadrotor","F. Weng; Y. Zeng; H. Wang","Faculty of Electrical Engineering and Automation, Jiangxi University of Science and Technology, Ganzhou, China; Faculty of Electrical Engineering and Automation, Jiangxi University of Science and Technology, Ganzhou, China; Faculty of Electrical Engineering and Automation, Jiangxi University of Science and Technology, Ganzhou, China",2021 China Automation Congress (CAC),"14 Mar 2022","2021","","","1179","1184","This article discusses the window program design of the serial communication between the quadrotor and the host computer. Firstly, the single-chip microcomputer module of the quadrotor is introduced. Secondly, the quadrotor ground station and its communication relationship with the quadrotor are introduced. Thirdly after understanding the principle of serial communication, the software design of serial communication is mainly introduced from the four aspects of design platform Visual Stdio2012, programming language c#, software interface design, and part of the communication software code. Finally, connect the quadrotor flight control board, and realize serial communication after repeated debugging.","2688-0938","978-1-6654-2647-3","10.1109/CAC53003.2021.9727981","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9727981","Quadrotor;MCU;Serialcommunication;software design","Visualization;Computer languages;Software design;Codes;Automation;Debugging;Microcomputers","","","","20","IEEE","14 Mar 2022","","","IEEE","IEEE Conferences"
"TED: A Python-Based Analog Design Environment for Agile Circuit Development","Z. Ye; Z. Wang; J. Xin; Y. Wang; Q. Qin; C. Chai; Y. Lu; J. Hao; J. Xiao; Y. Wang",Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University,2023 International Symposium of Electronics Design Automation (ISEDA),"25 Aug 2023","2023","","","5","10","The paper introduces TED, a Python-based analog hardware design environment that simplifies the design process for both netlist and layout. With its domain-specific syntax and built-in engines for automated placement and routing, TED enables designers to describe analog circuits using fewer lines of code compared to other solutions. Results from experiments show that a SAR-ADC design can be created with just 800 lines of code in TED, while a similar design would require 40,000 lines of code in BAG. Additionally, TED supports technology-generic design, allowing for highly reusable designs across different process technologies and enabling a no-human-in-the-loop design process when transitioning from one technology to another, saving significant time and effort in repeated design work.","","979-8-3503-0451-0","10.1109/ISEDA59274.2023.10218475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10218475","analog circuit;automatic design;analog hardware design language;AHDL","Codes;Design automation;Layout;Syntactics;Routing;Hardware;Software","","8","","12","IEEE","25 Aug 2023","","","IEEE","IEEE Conferences"
"Designing and Developing Automated Refactoring Transformations: An Experience Report","G. Szóke; C. Nagy; R. Ferenc; T. Gyimóthy","Refactoring 2011 Ltd., Hungary; Refactoring 2011 Ltd., Hungary; Department of Software Engineering, University of Szeged, Hungary; Department of Software Engineering, University of Szeged, Hungary","2016 IEEE 23rd International Conference on Software Analysis, Evolution, and Reengineering (SANER)","23 May 2016","2016","1","","693","697","There are several challenges which should be kept in mind during the design and development phases of a refactoring tool, and one is that developers have several expectations that are quite hard to satisfy. In this report, we present our experiences of a two-year project where we attempted to create an automatic refactoring tool. In this project, we worked with five software development companies that wanted to improve the maintainability of their products. The project was designed to take into account the expectations of the developers of these companies and consisted of three main stages: a manual refactoring phase, a tool building phase, and an automatic refactoring phase. Throughout these stages we collected the opinions of the developers and faced several challenges on how to automate refactoring transformations, which we present and summarize.","","978-1-5090-1855-0","10.1109/SANER.2016.17","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476700","Automated Refactoring;Code Smells;Coding Issues;Software Maintenance","Companies;Encoding;Manuals;Automation;Software;Histograms;Conferences","","9","","16","IEEE","23 May 2016","","","IEEE","IEEE Conferences"
