"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Joint Optimization of Deployment and Trajectory in UAV and IRS-Assisted IoT Data Collection System","L. Dong; Z. Liu; F. Jiang; K. Wang","Changsha Social Laboratory of Artificial Intelligence, Hunan University of Technology and Business, Changsha, China; Hunan Provincial Key Laboratory of Intelligent Computing and Language Information Processing, Hunan Normal University, Changsha, China; Hunan Provincial Key Laboratory of Intelligent Computing and Language Information Processing, Hunan Normal University, Changsha, China; Department of Computer and Information Sciences, Northumbria University, Newcastle upon Tyne, U.K.",IEEE Internet of Things Journal,"21 Oct 2022","2022","9","21","21583","21593","Unmanned aerial vehicles (UAVs) can be applied in many Internet of Things (IoT) systems, e.g., smart farms, as a data collection platform. However, the UAV-IoT wireless channels may be occasionally blocked by trees or high-rise buildings. An intelligent reflecting surface (IRS) can be applied to improve the wireless channel quality by smartly reflecting the signal via a large number of low-cost passive reflective elements. This article aims to minimize the energy consumption of the system by jointly optimizing the deployment and trajectory of the UAV. The problem is formulated as a mixed-integer-and-nonlinear programming (MINLP), which is challenging to address by the traditional solution, because the solution may easily fall into the local optimal. To address this issue, we propose a joint optimization framework of deployment and trajectory (JOLT), where an adaptive whale optimization algorithm (AWOA) is applied to optimize the deployment of the UAV, and an elastic ring self-organizing map (ERSOM) is introduced to optimize the trajectory of the UAV. Specifically, in AWOA, a variable-length population strategy is applied to find the optimal number of stop points, and a nonlinear parameter  $a$  and a partial mutation rule are introduced to balance the exploration and exploitation. In ERSOM, a competitive neural network is also introduced to learn the trajectory of the UAV by competitive learning, and a ring structure is presented to avoid the trajectory intersection. Extensive experiments are carried out to show the effectiveness of the proposed JOLT framework.","2327-4662","","10.1109/JIOT.2022.3185012","National Natural Science Foundation of China(grant numbers:41904127,41604117,62002115); Hunan Provincial Natural Science Foundation of China(grant numbers:2020JJ4428,2020JJ5105); Key Research and Development Plan of Hunan Province(grant numbers:2021NK2020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9802633","Adaptive whale optimization algorithm (AWOA);deployment optimization;elastic ring self-organizing map (ERSOM);intelligent reflecting surface (IRS);trajectory optimization;unmanned aerial vehicle (UAV)","Internet of Things;Autonomous aerial vehicles;Trajectory;Optimization;Energy consumption;Data collection;Statistics","","44","","37","IEEE","21 Jun 2022","","","IEEE","IEEE Journals"
"Autonomous Machine Learning Modeling using a Task Ontology","K. S. Hwang; K. S. Park; S. H. Lee; K. I. Kim; K. M. Lee","Dept. Computer Science, Chungbuk National University, Cheongju, Korea; Dept. Computer Science, Chungbuk National University, Cheongju, Korea; Dept. Computer Science, Chungbuk National University, Cheongju, Korea; Dept. Computer Science, Chungbuk National University, Cheongju, Korea; Dept. Computer Science, Chungbuk National University, Cheongju, Korea",2018 Joint 10th International Conference on Soft Computing and Intelligent Systems (SCIS) and 19th International Symposium on Advanced Intelligent Systems (ISIS),"16 May 2019","2018","","","244","248","Recently, many researchers are intensely engaged in investigation on the artificial intelligence technology that recognizes, learns, inferences, and acts on external information in a wide range of fields by combining technologies of computing, big data and machine learning algorithms. The artificial intelligence technology is currently used in almost all industries, and many machine learning experts are working on integrating and standardizing various machine learning tools so that non-experts can easily apply them to their domain. The researchers are also studying an autonomous machine learning as well as ontology construction for standardizing the machine learning concepts. In this paper, we classify typical problem solving steps for autonomous machine learning as tasks, and present a problem solving process. We propose the modeling method of an autonomous machine learning using a processes of the task execution on machine learning such as workflow. The proposed task ontology-based machine learning model defines a task-based process grouping scheme of UML activities. And it will automatically generate and extend the machine learning models by transformation rules based on common elements and structures (relationships and processes between elements).","","978-1-5386-2633-7","10.1109/SCIS-ISIS.2018.00051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8716066","Machine Learning;Deep Learning;Autonomous Machine Learning;Task Ontology;Machine Learning Ontology","Machine learning;Unified modeling language;Ontologies;Task analysis;Data models;Machine learning algorithms;Vocabulary","","5","","18","IEEE","16 May 2019","","","IEEE","IEEE Conferences"
"An Autonomous Data Structure for Brute Force Calculations in the Cloud","S. Grampone; W. Litwin; T. Schwarz","Universidad Católica del Uruguay, Montevideo, Uruguay; Université Paris, Dauphine, Paris, France; Universidad Centroamericana San Salvador, El Salvador",2015 IEEE 7th International Conference on Cloud Computing Technology and Science (CloudCom),"4 Feb 2016","2015","","","347","354","Commercial cloud systems allow massively parallel execution of a computing task for little money. We want to exploit this economic opportunity by solving classical problems in Operations Research through complete enumeration, especially if these problems can be expressed as integer programming problems. We propose and evaluate here a data structure, Scalable Virtual Distributed Hashing, that autonomously extends the computing task over as many nodes as are needed in order return a result within a time limit set by the user. Our data structure deals with varying and changing node capacities and the effects of node failures. It is modeled after Scalable Distributed Data Structures and Extendible Hashing in particular.","","978-1-4673-9560-1","10.1109/CloudCom.2015.17","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7396176","Integer optimization;cloud computing;scalable distributed virtual data structure","Data structures;Cloud computing;Optimization;Databases;Economics;Monitoring;Generators","","1","","25","IEEE","4 Feb 2016","","","IEEE","IEEE Conferences"
"Efficient Sparse LiDAR Data Reconstruction using Compressed Sensing for Real-Time Perception in Autonomous Vehicles","A. Chbouk; M. Gotni; F. Chawki; M. En-Nay; M. A. Hattati; Y. Salih-Alj","School of Science and Engineering, Al Akhawayn University in Ifrane, Ifrane, Morocco; School of Science and Engineering, Al Akhawayn University in Ifrane, Ifrane, Morocco; School of Science and Engineering, Al Akhawayn University in Ifrane, Ifrane, Morocco; School of Science and Engineering, Al Akhawayn University in Ifrane, Ifrane, Morocco; School of Science and Engineering, Al Akhawayn University in Ifrane, Ifrane, Morocco; School of Science and Engineering, Al Akhawayn University in Ifrane, Ifrane, Morocco",2024 IEEE International Conference on Mechatronics and Automation (ICMA),"19 Aug 2024","2024","","","281","286","This paper presents a novel approach to real-time perception for autonomous vehicles, introducing a LiDAR data reconstruction method utilizing Curvelet transform-based compressed sensing. The study substantiates the heightened efficacy of the Curvelet transform in adeptly managing complex geometric structures, yielding significant improvements in reconstruction quality and processing time compared to existing methodologies. Employing specialized algorithms tailored for reconstruction enhances sparse LiDAR data, thereby improving accuracy and detail in 3D mappings. Through systematic simulations, we validate the efficiency of the Curvelet transform, rendering the LiDAR system more proficient and faster at decision-making. This research contributes to the optimization of LiDAR data processing, representing a pivotal step towards the development of advanced real-time perception systems with potential applications in fully autonomous navigation. The transformative impact of Curvelet-based compressed sensing underscores its critical role in advancing the field of autonomous vehicle technology.","2152-744X","979-8-3503-8807-7","10.1109/ICMA61710.2024.10632881","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10632881","Index Terms-LiDAR;Compressed Sensing;Curvelet Transform;Sparse Data;Reconstruction Algorithm;3D mapping","Adaptation models;Laser radar;Three-dimensional displays;Computational modeling;Data processing;Real-time systems;Sensors","","1","","22","IEEE","19 Aug 2024","","","IEEE","IEEE Conferences"
"Scenario-Optimization-Based Velocity Planning of Autonomous Vehicles for Interacting With Pedestrians","B. Jekl; Z. Dabčević; B. Németh; B. Škugor; P. Gáspár","Institute for Computer Science and Control (SZTAKI), Hungarian Research Network (HUN-REN), Budapest, Hungary; Faculty of Mechanical Engineering and Naval Architecture, University of Zagreb, Zagreb, Croatia; SZTAKI, HUN-REN, Budapest, Hungary; Faculty of Mechanical Engineering and Naval Architecture, University of Zagreb, Zagreb, Croatia; SZTAKI, HUN-REN, Budapest, Hungary",IEEE Transactions on Intelligent Transportation Systems,"28 Mar 2025","2025","26","4","5382","5395","This paper presents a velocity planning method for autonomous vehicles (AVs) to guarantee safe interactions with pedestrians at unsignalized crosswalks and with surrounding vehicles on the AV’s route. The method is structured within a hierarchical framework that includes robust control, a learning-based component, and a supervisory element. The learning-based component is trained using reinforcement learning techniques to reduce traveling time, minimize control interventions, and set the priority ratio between the AV and pedestrians. The supervisory element employs scenario optimization, using statistical data on pedestrian motions to ensure collision avoidance. A complex game-theory-based pedestrian model is formulated and analyzed in order to evaluate the effectiveness of the proposed velocity planning method. Extensive simulations are performed using the high-precision traffic simulator software SUMO. These simulations evaluate various aspects of the velocity planner, including computation time, traveling time, control interventions, and parameter settings. The results demonstrate the method’s ability to achieve real-time implementation while maintaining safety and performance objectives.","1558-0016","","10.1109/TITS.2025.3531506","European Union within the Framework of the National Laboratory for Autonomous Systems(grant numbers:RRF-2.3.1-21-2022-00002); National Research, Development, and Innovation Office (NKFIH) through the Project “Design of Automated Driving Systems Based on Estimation of Wheel-Road Contact Features for Handling Emergency Situations”(grant numbers:2019-2.1.11-TÉT-2020-00125); NKFIH through OTKA(grant numbers:K 135512); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10856787","Autonomous vehicles;pedestrian modeling;velocity planning;scenario approach;data-driven control","Pedestrians;Planning;Computational modeling;Safety;Data models;Real-time systems;Predictive models;Autonomous vehicles;Adaptation models;Vehicle dynamics","","","","41","IEEE","28 Jan 2025","","","IEEE","IEEE Journals"
"Design and Implementation of Indoor Visual Autonomous Navigation System for Quadrotor UAV Based on Binocular Camera and IMU","J. Tang; T. Guo; Liudan; J. Li; J. Sun; W. Huang; Q. Wang","Electrical Measurement technology and Intelligent Control Institute, School of Instrumention Science and Engineering, Harbin Institute of Technology, Harbin, China; Schools of electronics and information Engineering, Harbin Institute of Technology, Harbin, China; Electrical Measurement technology and Intelligent Control Institute, School of Instrumention Science and Engineering, Harbin Institute of Technology, Harbin, China; Information Countermeasure Technique Institute, School of Computer Science and Technology Harbin Institute of Technology, Harbin, China; Electrical Measurement technology and Intelligent Control Institute, School of Instrumention Science and Engineering, Harbin Institute of Technology, Harbin, China; Schools of electronics and information Engineering, Harbin Institute of Technology, Harbin, China; Electrical Measurement technology and Intelligent Control Institute, School of Instrumention Science and Engineering, Harbin Institute of Technology, Harbin, China","2023 3rd International Conference on Computer Science, Electronic Information Engineering and Intelligent Control Technology (CEI)","15 May 2024","2023","","","784","789","Addressing the challenge of unmanned aerial vehicles (UAVs) navigating indoors without satellite positioning, this study introduces a novel method combining binocular camera and inertial measurement unit (IMU) data. This approach overcomes the structural differences between visual and inertial information, integrating them effectively for enhanced indoor autonomous navigation. The research presents a gradient-free path planning framework, pivotal for enhancing the UAV's ability to execute efficient and stable flight in intricate indoor settings. The cornerstone of this system is an advanced path planning algorithm, adept at swiftly identifying optimal routes and adapting to environmental shifts. The system's efficacy was rigorously evaluated through simulations and real-world tests, confirming its precision in positioning and path planning without reliance on satellite data. The findings demonstrate the system's capacity for precise localization and effective route determination, utilizing an integration of visual and inertial inputs. This research significantly contributes to the autonomous flight capabilities of UAVs, offering a valuable reference for future UAV autonomous navigation systems. By delving into visual-inertial fusion navigation technology, the study paves the way for expanded indoor UAV applications.","","979-8-3503-7205-2","10.1109/CEI60616.2023.10527790","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10527790","binocular camera;localization;route determination;Indoor flying","Visualization;Satellites;Measurement units;Inertial navigation;Autonomous aerial vehicles;Satellite navigation systems;Path planning","","","","15","IEEE","15 May 2024","","","IEEE","IEEE Conferences"
"Compressing Deep Reinforcement Learning Networks With a Dynamic Structured Pruning Method for Autonomous Driving","W. Su; Z. Li; M. Xu; J. Kang; D. Niyato; S. Xie","School of Automation, Guangdong University of Technology, Guangzhou, China; School of Automation, Guangdong University of Technology, Guangzhou, China; College of Computing and Data Science, Nanyang Technological University, Singapore; School of Automation, Guangdong University of Technology, Guangzhou, China; College of Computing and Data Science, Nanyang Technological University, Singapore; Key Laboratory of Intelligent Detection and The Internet of Things in Manufacturing and Key Laboratory of Intelligent Information Processing and System Integration of IoT, Ministry of Education, Guangdong University of Technology, Guangzhou, China",IEEE Transactions on Vehicular Technology,"19 Dec 2024","2024","73","12","18017","18030","Deepreinforcement learning (DRL) has shown remarkable success in complex autonomous driving scenarios. However, DRL models inevitably bring high memory consumption and computation, which hinders their wide deployment in resource-limited autonomous driving devices. Structured Pruning has been recognized as a useful method to compress and accelerate DRL models, but it is still challenging to estimate the contribution of a parameter (i.e., neuron) to DRL models. In this paper, we introduce a novel dynamic structured pruning approach that gradually removes a DRL model's unimportant neurons during the training stage. Our method consists of two steps, i.e. training DRL models with a group sparse regularizer and removing unimportant neurons with a dynamic pruning threshold. To efficiently train the DRL model with a small number of important neurons, we employ a neuron-importance group sparse regularizer. In contrast to conventional regularizers, this regularizer imposes a penalty on redundant groups of neurons that do not significantly influence the output of the DRL model. Furthermore, we design a novel structured pruning strategy to dynamically determine the pruning threshold and gradually remove unimportant neurons with a binary mask. Therefore, our method can remove not only redundant groups of neurons of the DRL model but also achieve high and robust performance. Experimental results show that the proposed method is competitive with existing DRL pruning methods on discrete control environments (i.e., CartPole-v1 and LunarLander-v2) and MuJoCo continuous environments (i.e., Hopper-v3 and Walker2D-v3). Specifically, our method effectively compresses 93% neurons and 96% weights of the DRL model in four challenging DRL environments with slight accuracy degradation.","1939-9359","","10.1109/TVT.2024.3399826","National Natural Science Foundation of China(grant numbers:62273106,62203122,62320106008,62373114,62203123,62102099); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2023A1515011480,2023A1515011159); National Key Research and Development Plan-Strategic Scientific and Technological Innovation Cooperation Key Project(grant numbers:2023YFE0209400); National Research Foundation Singapore; Info-communications Media Development Authority; Defence Science Organisation (DSO) National Laboratories(grant numbers:AISG2-RP-2020-019,FCP-ASTAR-TG-2022-003); Singapore Ministry of Education (MOE) Tier 1(grant numbers:RG87/22); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10529967","Autonomous driving;deep reinforcement learning;dynamic structured pruning;model compression","Neurons;Training;Autonomous vehicles;Vehicle dynamics;Computational modeling;Laboratories;Adaptation models","","8","","50","IEEE","13 May 2024","","","IEEE","IEEE Journals"
"Frame Structure and Resource Optimization for Hybrid Long- and Short-Packet NOMA-Based Data Collection in IIoT With Imperfect SIC","H. Zeng; R. Zhang; X. Zhu; J. Cao; Y. Jiang; F. -C. Zheng; P. Dai","Education Department of Guangxi Zhuang Autonomous Region, Guangxi Key Laboratory of Brain-Inspired Computing and Intelligent Chips, School of Electronic and Information Engineering/School of Integrated Circuits, and the Key Laboratory of Integrated Circuits and Microsystems, Guangxi Normal University, Guilin, China; Education Department of Guangxi Zhuang Autonomous Region, Guangxi Key Laboratory of Brain-Inspired Computing and Intelligent Chips, School of Electronic and Information Engineering/School of Integrated Circuits, and the Key Laboratory of Integrated Circuits and Microsystems, Guangxi Normal University, Guilin, China; School of Electronic and Information Engineering and the Guangdong Provincial Key Laboratory of Aerospace Communication and Networking Technology, Harbin Institute of Technology (Shenzhen), Shenzhen, China; School of Electronic and Information Engineering and the Guangdong Provincial Key Laboratory of Aerospace Communication and Networking Technology, Harbin Institute of Technology (Shenzhen), Shenzhen, China; School of Electronic and Information Engineering and the Guangdong Provincial Key Laboratory of Aerospace Communication and Networking Technology, Harbin Institute of Technology (Shenzhen), Shenzhen, China; School of Electronic and Information Engineering, Harbin Institute of Technology (Shenzhen), Shenzhen, China; Science and Technology Innovation Department, China Unicom Shenzhen Branch, Shenzhen, China",IEEE Internet of Things Journal,"20 Nov 2024","2024","11","23","37799","37812","Industrial Internet of Things (IIoT), which contains different types of devices with heterogeneous Quality-of-Service (QoS) requirements, has encountered significant challenges on guaranteeing the needs of heterogeneous data collection utilizing limited resources. In this article, we investigate the joint frame structure and resource optimization for the hybrid long- and short-packet nonorthogonal multiple access (NOMA)-based data collection with imperfect successive interference cancellation (SIC) in IIoT, where a number of short and long packets can multiplex the same time-frequency resource simultaneously to guarantee their respective heterogeneous QoS requirements. Specifically, the short packet is first decoded to guarantee low latency, afterward the superposed long packet can be decoded to maintain high signal-to-interference-plus-noise-ratio (SINR) performance. A joint short-packet scheduling, pilot length, blocklength, and dynamic power allocation (JSLP) algorithm is proposed to minimize the maximum block error probability among short packets and mitigate the impact of SIC error propagation in NOMA transmission while maintaining a high SINR of long packet, with the assistance of the derived optimal closed-form short-packet scheduling results and pilot and block length expressions. Thanks to the closed-form expressions, the proposed JSLP algorithm demonstrates near-optimal performance and a significant complexity reduction compared to the exhaustive search, leading to fast convergence. Numerical results demonstrate that the designed hybrid NOMA-based frame structure and JSLP algorithm are robust against the SIC error propagation, and can maintain a high level of fairness by significantly mitigating the maximum block error probability gap among short packets.","2327-4662","","10.1109/JIOT.2024.3444462","Guangxi Science and Technology Base and Special Talent Program(grant numbers:GuikeAD23026197); Guangxi Natural Science Foundation(grant numbers:2024GXNSFBA010246); National Natural Science Foundation of China(grant numbers:62301172,62171161); Guangxi Key Laboratory of Brain-Inspired Computing and Intelligent Chips(grant numbers:BCIC-23-Z5,BCIC-23-K10); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2022B1515120018); Ministry of Industry and Information Technology of the People's Republic of China; Shenzhen Key Laboratory of AIoT Communication(grant numbers:ZDSYS20210623091808025); Shenzhen Science and Technology Program(grant numbers:GXWD20220817133854003,KQTD20190929172545139); Innovation Project of Guangxi Graduate Education(grant numbers:XYCSR2024090); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10637450","Data collection;frame structure and resource optimization;hybrid long- and short-packet nonorthogonal multiple access (NOMA) communication;imperfect successive interference cancellation (SIC);Industrial Internet of Things (IIoT)","NOMA;Quality of service;Optimization;Industrial Internet of Things;Resource management;Data collection;Signal to noise ratio","","1","","50","IEEE","16 Aug 2024","","","IEEE","IEEE Journals"
"AI-Enabled mm-Waveform Configuration for Autonomous Vehicles With Integrated Communication and Sensing","N. H. Chu; D. N. Nguyen; D. T. Hoang; Q. -V. Pham; K. T. Phan; W. -J. Hwang; E. Dutkiewicz","School of Electrical and Data Engineering, University of Technology Sydney, Sydney, NSW, Australia; School of Electrical and Data Engineering, University of Technology Sydney, Sydney, NSW, Australia; School of Electrical and Data Engineering, University of Technology Sydney, Sydney, NSW, Australia; School of Computer Science and Statistics, Trinity College Dublin, University of Dublin, Dublin 2, Ireland; Department of Computer Science and Information Technology, School of Computing, Engineering and Mathematical Sciences, La Trobe University, Melbourne, VIC, Australia; Department of Biomedical Convergence Engineering, Center for Artificial Intelligence Research, Pusan National University, Yangsan, South Korea; School of Electrical and Data Engineering, University of Technology Sydney, Sydney, NSW, Australia",IEEE Internet of Things Journal,"22 Sep 2023","2023","10","19","16727","16743","Integrated communications and sensing (ICS) has recently emerged as an enabling technology for ubiquitous sensing and IoT applications. For ICS application to autonomous vehicles (AVs), optimizing the waveform structure is one of the most challenging tasks due to strong influences between sensing and data communication functions. Specifically, the preamble of a data communication frame is typically leveraged for the sensing function. As such, the higher number of preambles in a coherent processing interval (CPI) is, the greater sensing task’s performance is. In contrast, communication efficiency is inversely proportional to the number of preambles. Moreover, surrounding radio environments are usually dynamic with high uncertainties due to their high mobility, making the ICS’s waveform optimization problem even more challenging. To that end, this article develops a novel ICS framework established on the Markov decision process and recent advanced techniques in deep reinforcement learning. By doing so, without requiring complete knowledge of the surrounding environment in advance, the ICS-AV can adaptively optimize its waveform structure (i.e., number of frames in the CPI) to maximize sensing and data communication performance under the surrounding environment’s dynamic and uncertainty. Extensive simulations show that our proposed approach can improve the joint communication and sensing performance up to 46.26% compared with other baseline methods.","2327-4662","","10.1109/JIOT.2023.3270420","Australian Research Council through the DECRA Project(grant numbers:DE210100651); ARC Discovery Projects(grant numbers:DP190102134); Institute of Information and Communications Technology Planning and Evaluation (IITP) Grant funded by the Korea Government [MSIT, Artificial Intelligence Convergence Innovation Human Resources Development (Pusan National University)](grant numbers:RS-2023-00254177); Vingroup Science and Technology Scholarship Program for Overseas Study for Master’s and Doctoral Degrees; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10109100","Autonomous vehicles (AVs);deep reinforcement learning (DRL);integrated communication and sensing;Internet of Vehicles (IoV);Markov decision process (MDP);waveform structure optimization","Sensors;Integrated circuits;Millimeter wave communication;Uncertainty;Vehicle dynamics;Estimation;Data communication","","16","","40","IEEE","26 Apr 2023","","","IEEE","IEEE Journals"
"Visual Representation and Layout Optimization for Comparison of Dynamic Graph","L. Zhang; X. Wang; Y. Liu; G. Zhang; M. Jing; J. Yu","School of Computer Science and Technology, Qilu University of Technology, Jinan, China; School of Computer Science and Technology, Qilu University of Technology, Jinan, China; School of Computer Science and Technology, Qilu University of Technology, Jinan, China; School of Computer Science and Technology, Qilu University of Technology, Jinan, China; School of Computer Science and Technology, Qilu University of Technology, Jinan, China; School of Computer Science and Technology, Qilu University of Technology, Jinan, China","2022 IEEE Smartworld, Ubiquitous Intelligence & Computing, Scalable Computing & Communications, Digital Twin, Privacy Computing, Metaverse, Autonomous & Trusted Vehicles (SmartWorld/UIC/ScalCom/DigitalTwin/PriComp/Meta)","27 Jul 2023","2022","","","1091","1098","The comparison between temporal graph data and the representation of the results are very helpful for in-depth understanding of the difference between the two data. However, limited by display technology, it is more difficult to visually analyze the comparison of temporal graph data. Based on the analysis of the temporal characteristics of the graph data, this paper summarizes and reorganizes the data that needs to be compared, and efficiently displays the difference in the time sequence of the graph data by means of graphic embedding. This paper introduces the data processing process, visual element design and layout optimization algorithm in detail, and verifies it on real data. Finally, the evaluation experiment proves that the proposed method is more efficient in comparison of temporal graph data.","","979-8-3503-4655-8","10.1109/SmartWorld-UIC-ATC-ScalCom-DigitalTwin-PriComp-Metaverse56740.2022.00169","National Natural Science Foundation of China; Qilu University of Technology; Shandong Academy of Sciences; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10189649","Temporal graph comparison;graph embedding;graph visualization","Visualization;Heuristic algorithms;Layout;Data visualization;Clustering algorithms;Optimization methods;Data processing","","1","","18","IEEE","27 Jul 2023","","","IEEE","IEEE Conferences"
"Task-Driven Delay Minimization for AAV-Assisted Mobile Crowdsensing Networks: A Joint Optimization Approach","X. Deng; Y. Fu; Q. Zhu","Department of Electronic Engineering and Computer Science, Hong Kong Metropolitan University, Hong Kong, China; School of Science and Technology, Hong Kong Metropolitan University, Hong Kong, China; Department of Electronic Engineering and Computer Science, Hong Kong Metropolitan University, Hong Kong, China",IEEE Internet of Things Journal,"7 Mar 2025","2025","12","6","7100","7113","In this work, we investigate a task-driven delay minimization problem for autonomous aerial vehicle (AAV) enabled mobile crowdsensing (MCS) networks. Our focus is to reduce overall latency and improve data collection efficiency for delay-sensitive tasks through jointly optimizing the sensing data size, bandwidth allocation, and AAV hovering position. The formulated problem is a mixed-integer programming problem, which is also nonconvex. We introduce an efficient alternating optimization algorithm to address this challenge. Specifically, the original minimization problem is decomposed into two subproblems. The first subproblem focuses on bandwidth and sensing data allocation. By leveraging the latent structure property of the problem, we derive the optimal sensing data allocation given a bandwidth allocation policy. Based on it, we reveal that the first optimization subproblem can be converted into a maximum weighted matching problem in a bipartite graph, which can be optimally solved using the Hungarian algorithm. To address the optimization of the AAV’s hovering position subproblem, we employ the successive convex approximation (SCA) technique, which transforms it into a convex problem that can be efficiently solved by standard convex optimization solvers. We also analyze the convergence and the time complexity for the developed joint optimization algorithm. Afterward, we approximate the global optimal solutions in closed form for several specific cases of the problem. Extensive simulations confirm the superior performance of our proposed scheme compared to various benchmark strategies in terms of both delay and energy consumption.","2327-4662","","10.1109/JIOT.2024.3497000","Research Matching Grant (RMG)(grant numbers:CP/2022/2.1); Hong Kong Metropolitan University Research Grant(grant numbers:RD/2023/1.8); Jiangsu Provincial Key Research and Development Program(grant numbers:BE2022068-2); Research Grants Council (RGC) of the Hong Kong Special Administrative Region, China(grant numbers:UGC/FDS16/E02/22); Team-Based Research Fund(grant numbers:TBRF/2024/1.10); Postgraduate Research and Practice Innovation Program of Jiangsu Province(grant numbers:KYCX24_1176); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10777047","Alternating optimization;delay minimization;mobile crowdsensing (MCS);resource allocation;autonomous aerial vehicle (AAV)","Sensors;Delays;Autonomous aerial vehicles;Optimization;Resource management;Mobile computing;Minimization;Data models;Crowdsensing;Energy consumption","","","","40","IEEE","4 Dec 2024","","","IEEE","IEEE Journals"
"LiDAR Scan Decimation in Purpose of Autonomous Vehicle Computational Load Optimization","A. Barashkov; D. Tsaregorodtsev; D. Kulikov","Localization and Mapping Dept., Evocargo LLC, Moscow, Russia; Localization and Mapping Dept., Evocargo LLC, Moscow, Russia; Software Development Dept., Evocargo LLC MSU Institute for Artificial Intelligence Lomonosov Moscow State University, Moscow, Russia",2025 International Russian Automation Conference (RusAutoCon),"30 Sep 2025","2025","","","618","624","LiDAR-based localization provides accurate real-time positioning for autonomous vehicles. One of the widely used methods—NDT—requires computationally intensive operations at each iteration, with complexity proportional to the number of lidar scan points. While multi-threaded data processing (via GPU porting or extensive CPU parallelization) can improve performance, such approaches demand significant modifications to the codebase and are not always scalable, as GPU deployment may be infeasible and CPU parallelization is significantly limited. This paper explores an alternative approach—LiDAR point cloud decimation—where computational optimization is achieved by reducing the number of processed points. Various decimation strategies and their impact on localization performance and accuracy are analyzed. Particular attention is paid to the separate processing of ground points and obstacle points: it is shown that the contribution of ground points to the localization accuracy is smaller. Experiments on real-world data illustrate which decimation schemes offer the best trade-off between performance and accuracy, and outline directions for future research.","2836-614X","979-8-3315-6708-8","10.1109/RusAutoCon65989.2025.11177400","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11177400","normal distributions transform;NDT;lidar localization;point cloud decimation;autonomous vehicles;scan matching;lidar scan","Location awareness;Point cloud compression;Accuracy;Laser radar;Runtime;Graphics processing units;Transforms;Computational efficiency;Autonomous vehicles;Optimization","","","","18","IEEE","30 Sep 2025","","","IEEE","IEEE Conferences"
